index,selfies,smiles,SA,pred_homo,pred_gap,pred_MolMR,pred_LogP,vgae_score,reward,img_page,img_tile
4284,[C][C][C][=C][C][=C][Ring1][=Branch1][C][=C][N][=C][C][=Branch1][C][=O][C][=C][Branch1][C][C][Ring1][=Branch1],CC=CC(=O)C=NC=CC1=CC=CCC1,1.736601054988479,-6.249088287353516,3.621209144592285,62.007408142089844,2.630553722381592,,0.1267606396106768,mols/page_0212.png,8
11047,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][#Branch1][C][=C][=C][C][C][Branch1][C][=C][N][C][=C][O][C][C][Ring1][C][=C][Branch2][Ring1][C][C][=Branch1][C][=O][C][=C][Ring2][Ring1][C],C=CC(=O)C=C=COC=CNC(C)CC=C=CC1=COC(C)=CC1=CCC,2.8146034467297127,-5.718155860900879,3.840601921081543,106.67111206054688,4.802663326263428,,0.12674964395703345,mols/page_0550.png,7
14109,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][Ring1][=C][C][Branch1][Ring1][C][C][N][C][=C][N][=C][C][=Branch1][C][=O][C][=C][O][C][=C][Branch2][Ring1][Ring1][C],CC=COC=CC(=O)C=NC=CNC(CC)C1=CC(C)=CC=CCC1,2.70725736577066,-5.805849075317383,3.866014003753662,102.90191650390625,4.442338943481445,,0.12674533671703817,mols/page_0703.png,7
13978,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][Ring1][C][C][O][C][=C][=Branch1][C][=O][C][=C][=C][C][=Branch1][C][=Branch1][=O][=O],CCC=C1C=C(C)C=C1C=CN=CC(CC)OC=C(O)C=C=CCO,2.7042323657706597,-5.762742519378662,3.810708999633789,103.44857788085938,4.451549530029297,,0.12673510184218026,mols/page_0696.png,16
8843,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][C][=C][O][C][=C],C=COC=CC=CC(=O)CC=NC=CC(C)=CC=CCC,2.1100533350354183,-5.940611362457275,3.828458309173584,89.55580139160156,4.321006774902344,,0.12669854922016927,mols/page_0440.png,4
12800,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][Ring1][=Branch1][C][=C][O][C][=C][=C][C][Branch1][Ring1][C][C][N][C][=C][N][=C][C][C][=Branch1][C][=O][C][=C],C=CC(=O)CC=NC=CNC(C=C=COC=CC1=CC(C)=CC1=CCC)CC,2.87578284350746,-5.49791955947876,3.6473255157470703,114.0436782836914,4.937243938446045,,0.1266493785582767,mols/page_0637.png,18
3958,[C][C][C][=C][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][C][Branch1][Branch1][C][=C][Branch1][C][O][C][=C][C@H1][=C][C][=Branch1][C][=O][O][C][C],CCOC(=O)C=CC=CC(C)(C=CO)C=NC=CC1=CC=CCC1,2.6559257329053585,-6.128712177276611,4.224566459655762,97.85043334960938,4.046432971954346,,0.12662602665435213,mols/page_0196.png,3
3764,[C][C][C][=C][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][C][Branch1][Branch1][C][=C][Branch1][C][O][C][=C][C@H1][=C][C][=Branch1][C][=O][O][C][C],CCOC(=O)C=CC=CC(C)(C=CO)C=NC=CC1=CC=CCC1,2.6559257329053585,-6.128712177276611,4.224566459655762,97.85043334960938,4.046432971954346,,0.12662602665435213,mols/page_0186.png,10
14609,[P@H1][C][=C][C][=C][Branch1][C][C][C][=C][N][=C][C][Branch1][C][=C][=C][C][C][Branch1][Ring1][C][C][O][C][=C][Ring1][=Branch1][C][=C][O][C][Branch1][Branch1][C][Branch1][=C][C][Ring1][=Branch1],CCC1(CC=C(C)C=NC=CC(C)=CC=C[PH])OC=C1C1=COCCC1,2.7670508610047384,-5.375699043273926,3.5081942081451416,110.49900817871094,5.8243184089660645,,0.12661388764476195,mols/page_0728.png,7
9152,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][C][Branch1][C][=C][O][C][C][=Branch1][C][=O][C][=C][Branch2][Ring1][=Branch1][O][C][=Branch1][=C][C][N][C][=C][/C][=C][C][=Branch1][Branch1][=C][C][Branch1][N][C][Branch1][Ring1][C][C][N][Branch1][C][O][=C][C][O][Ring1][=Branch1][Ring1][#Branch2],CCC=Cc1c(C=CN=CCC(C)OCC(=O)C=C2OCCNC=CC=CC=CCC(N(O)CC)CCO2)coc1C,3.8112810836961355,-5.510752201080322,4.330773830413818,149.1599884033203,5.444433689117432,,0.12654806806467184,mols/page_0455.png,13
10807,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][O][C][C][Branch1][C][O][=C][C][Branch1][Ring1][C][C][N][C][=C][=C][C][C][Ring1][Branch1][C][=C][N][C][C][=Branch1][C][=O][C][=C][Branch2][Ring1][C][O][Branch1][C][N][O][C][Branch1][O][C][Ring1][C][=C],C=C=CONCOC=CC(=O)CNC=CC1CC=C=C1NC(C=C(O)COC=Cc1coc(C)c1C=CCC)CC,3.736789902116181,-5.501099586486816,4.1683030128479,144.24795532226562,4.9220709800720215,,0.1265086965021867,mols/page_0538.png,7
10617,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][O][C][C][Branch1][C][O][=C][C][Branch1][Ring1][C][C][N][C][=C][=C][C][C][Ring1][Branch1][C][=C][N][C][C][=Branch1][C][=O][C][=C][Branch2][Ring1][C][O][Branch1][C][N][O][C][Branch1][O][C][Ring1][C][=C],C=C=CONCOC=CC(=O)CNC=CC1CC=C=C1NC(C=C(O)COC=Cc1coc(C)c1C=CCC)CC,3.736789902116181,-5.501099586486816,4.1683030128479,144.24795532226562,4.9220709800720215,,0.1265086965021867,mols/page_0528.png,17
8815,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][N][=C][C][C][Branch1][C][=C][O][C][C][N][C][=C][Ring1][=Branch1][C][=C][=C][C][Branch1][O][C][Branch1][=C][C][=Branch1][C][=O][C][=C][S][C][C][=Branch1][Ring1][#Branch1][C][=C],CCC=CC=C(C)OC=CN=CCC(C)OCCNC=CC=C=CCCC(=O)C=CSCCC,3.247070792938331,-5.471619129180908,4.021871566772461,131.48843383789062,5.880975246429443,,0.12639666708707364,mols/page_0438.png,16
3898,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][C][C][O][C][=C][Ring1][=Branch1][C][=C][O][C][C][Ring1][=Branch1][N][C][=C][C@H1][C][C][N][C][Ring1][C][=C][=C][C][C][=Branch1][C][=O][C][=C][=O][=C][C][Branch1][Ring1][C][C],CCC=CC=C(C)C=CN1CCOC=C1C=COCCNC=C[CH]CCN=C=C=CCC(=O)C=C=O,2.6355088249990475,-5.209158420562744,3.4186134338378906,132.72341918945312,4.046314716339111,,0.1263905849427596,mols/page_0193.png,3
3851,[C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][=Branch1][C][=O][C][=C][Ring1][=Branch1],C=CC(=O)C=NC=CC(C)=CC=CC,1.7563039679725396,-6.206275939941406,3.5442166328430176,60.64472198486328,2.714221239089966,,0.1262391851623519,mols/page_0190.png,16
6916,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][=C][C][C][N][C][=C][Ring1][=C][C][=Branch1][C][=O][C][=C][N][=C][C][Branch1][N][C][Branch1][O][C][=C][O][C][C][=Branch1][=C][C][O][C][Ring1][N],COCCCOC=CCCC=NC=CC(=O)C1=CNCCC=C=CC(C)=CC=CC1C,2.9786555308278695,-5.819210529327393,4.207017421722412,121.06375122070312,4.504518985748291,,0.1261290540734873,mols/page_0343.png,17
4922,[C][C][=C][C][=C][Branch1][C][C][C][Branch1][C][=C][N][=C][C][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][=C][O][C][=C][Ring2][=C][C],CC1=CC=CCC=COC=CC2=CC(=O)CC2=NC1C,2.3971688473124213,-6.334577560424805,4.161503791809082,79.90875244140625,3.4600601196289062,,0.12611940793662957,mols/page_0244.png,5
18205,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][N][=C][C][C][Branch1][C][=C][Ring1][=Branch1][C][=C][O][C][C][N][C][=C][Branch2][Ring1][C][C][=Branch1][C][=O][C][=C][=C][C][Branch1][Ring1][C][=C][=Branch1][C][C][=O][N][C][C][Ring1][C],C=CC(=CNCCOC=CC1(C)CC=NC=C1OC(C)=CC=CCC)C(=O)C=C=CC(C)(C=C)ON,3.6834193249990475,-5.831381797790527,4.5583977699279785,135.94876098632812,5.141817569732666,,0.12611298469193294,mols/page_0908.png,3
4620,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][=Branch1][C][=O][N][C][=C][Ring1][=Branch1][C][=C],C=CC1=CNC(=O)C1=NC=CC(C)=CC=CCC,1.8425483105991516,-5.8553385734558105,3.2919342517852783,75.08673858642578,3.007371425628662,,0.12610090533578505,mols/page_0229.png,4
11641,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][=C][=C][C][C][Branch1][Ring1][C][C][=Branch1][C][=O][C][=C][=Branch1][C][O][O][C][C][Ring1][Branch1][C][=Branch1][Ring1][=Branch1],CCC=Cc1c(C=CN=CC(C)=CCC(O)(C=C(O)OCCC)CC)coc1C,2.845273216552583,-5.754978179931641,4.278502464294434,118.87047576904297,6.202971458435059,,0.12609352101028298,mols/page_0580.png,0
17143,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][=C][C][C][Branch1][C][=C][Ring1][=C][C][Branch1][Ring1][C][C][=Branch1][C][=O][C][=C][N][=C][C][=Branch1][Ring1][=C][N][C][=C][O][C][C][N][C][C][Ring1][C][=C][=Branch1][C][=C][/C][=C][C],CC=CC(C)=C=CNCCOC=CC(C=NC=CC(O)(CC)C1(C)CC=C=COC(C)=CC=CCC1)=CN,3.8544219433813534,-5.4082417488098145,4.07490348815918,142.8710479736328,5.50226354598999,,0.12607920610265216,mols/page_0855.png,1
12518,[C][O][C][=Branch1][C][=O][C][=C][Branch1][Ring1][O][C][C][=Branch1][C][=O][/C][=Branch1][O][=N][/N][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][Ring1][S][C][Branch1][Ring1][O][C][O][C],COC(=O)C1=C(OC)C(=O)/C(=N/Nc2ccccc2)[C@H]1C(OC)OC,2.379642365770659,-6.001095771789551,3.5795493125915527,90.55909729003906,1.364021897315979,,0.1260168995535797,mols/page_0623.png,16
4161,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][=Branch1][C][=O][C][=C][Branch2][Ring1][C][C][=Branch1][=C][C][O][Ring1][=Branch1],CCC=CC=C(C)COC=CC=CN=CC(=O)C=CCCO,2.07533694352871,-6.149509429931641,4.0278778076171875,89.812744140625,3.286212205886841,,0.12596151285554452,mols/page_0206.png,5
8966,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][O][C][=C][Ring1][=Branch1][C][=C][O][C][C][N][C][=C][Branch2][Ring1][N][C][Branch1][N][C][C][=Branch1][C][=O][C][=C][N][=C][C][Branch1][Ring1][C][C][Ring1][C][=C],CCC=CC=C(C)COC=CC=COCCNC=C=C(C)CC(=O)C=CN=CCCC,2.5755405308278694,-5.691021919250488,4.168494701385498,124.46453857421875,5.310068607330322,,0.12587319836888775,mols/page_0446.png,7
4254,[C][C][=C][C][=C][C][C][C@@H1][C][Branch1][C][C][Branch1][C][C][C@H1][Branch1][C][O][C][C][C@@][Ring1][=Branch2][Branch1][C][C][C@@H1][Ring1][=C][C][C@H1][Ring2][Ring1][C][O][C][Ring2][Ring1][Branch1][=O],CC1=C2C=C3CC[C@@H]4C(C)(C)[C@H](O)CC[C@@]4(C)[C@@H]3C[C@H]2OC1=O,4.511014281845476,-6.765405178070068,5.071208953857422,90.88859558105469,3.973520517349243,,0.12575131088567965,mols/page_0210.png,18
15352,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][O][C][C][Branch1][C][=C][N][=C][C][Branch1][Ring1][C][C][Ring1][Branch1][C][Branch1][O][C][Branch1][Branch1][C][O][=C][C][C][=Branch1][C][=O][C][=C][=C][C][=Branch1][Ring1][=Branch1][N][C][=C],C=CCC=C=CC(C(C=O)COCC)C1(CC)C=NC1(C)COC=Cc1coc(C)c1C=CCC,4.591507735414837,-6.0430474281311035,5.154027462005615,139.72186279296875,6.834183216094971,,0.1256197348035574,mols/page_0765.png,10
7315,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][C][=C][Ring1][=Branch1][C][=C][Branch2][Ring1][C][C][=Branch1][C][=O][C][=C][O][C][=C][=C][C][C][N][C][C][Ring1][C][=C],C=CNCCC=C=COC=CC(=O)C(C)=CC1=CNC=CC(=CC=CCC)C1,2.3579828435074597,-5.500659942626953,3.61379075050354,112.4913330078125,4.82042932510376,,0.12558852941570994,mols/page_0363.png,16
10257,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][=Branch1][C][=O][C][=C][O][C][Branch1][C][=C][=Branch1][C][Branch1][Ring1][C][C][Branch1][O][C][=Branch1][Branch1][Ring1][#Branch2][C][C][=N][C][=C][Branch2][Ring1],CCC=Cc1c(C=CN=CC(=O)C=COCC)coc1C,1.9050243350354181,-6.163229465484619,4.057998180389404,84.53733825683594,4.092959880828857,,0.12554702817771854,mols/page_0510.png,17
4671,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][=Branch1][C][=O][C][=C][O][C][C][Ring1][=C],CCC=Cc1c(C=CN=CC(=O)C=COCC)coc1C,1.9050243350354181,-6.163229465484619,4.057998180389404,84.53733825683594,4.092959880828857,,0.12554702817771854,mols/page_0231.png,15
4723,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][O][C][Branch1][C][=C][N][=C][C][=Branch1][C][=O][C][=C][=Branch1][C][C][Branch1][Ring1][C][C],CC#CC(=O)C=NC(C)OC=Cc1coc(C)c1C=CCC,2.43965294352871,-6.2007222175598145,4.159460544586182,87.34879302978516,4.060294151306152,,0.1255412901129635,mols/page_0234.png,7
4555,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][O][C][Branch1][C][=C][N][=C][C][=Branch1][C][=O][C][=C][=Branch1][C][C][Branch1][Ring1][C][C],CC#CC(=O)C=NC(C)OC=Cc1coc(C)c1C=CCC,2.43965294352871,-6.2007222175598145,4.159460544586182,87.34879302978516,4.060294151306152,,0.1255412901129635,mols/page_0225.png,19
14920,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][Branch1][C][=C][N][=C][C][C][Branch1][C][O][Branch1][C][Branch1][O][C][C][=Branch1][C][=O][C][=C][=C][C][Branch1][Ring1][C][C][Ring1][C][=C][Ring2][Ring1],CCC=CC=C(C)OC=CC1=CN=CCC(O)OCC(=O)C=C=C=C(CC)C1,2.8168978435074594,-6.070269584655762,4.329723834991455,108.0085220336914,4.184663772583008,,0.12543990138756728,mols/page_0743.png,18
9878,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][O][C][Branch1][C][O][=C][C][Branch1][Ring1][C][C][Branch1][O][C][C][Ring1][=C][C][=Branch1][C][=O][C][=C][N][=C][C][O][Ring1][=Branch1],C=C1OCC=NC(C=C(O)OC=Cc2coc(C)c2C=CCC)(CC)CCC1=O,2.722998216552583,-6.093741416931152,4.55884313583374,111.6623306274414,5.254556179046631,,0.1253568305149768,mols/page_0491.png,18
16833,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][Branch1][Branch1][C][O][C][=C][Ring1][=Branch1][C][=C][=C][C][C][Ring1][Branch1][C][Branch1][Ring1][C][C][=Branch1][C][=O][C][=C],C=COCC1(C2=C=CCC2C(O)(C=C)CC)C=NC=CC(=CC=CCC)C1,3.7901184467297124,-6.141975402832031,4.687901020050049,113.38655090332031,5.4664459228515625,,0.1253473151038581,mols/page_0839.png,11
10036,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][N][=C][C][Branch1][C][=C][O][C][C][Branch1][=C][C][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][=C],C=CC1=CC(=O)CC1COC(C)C=NC=COC(C)=CC=CCC,3.1519607329053585,-6.144178867340088,4.271656036376953,97.4177017211914,4.266696453094482,,0.12525412918180856,mols/page_0499.png,16
9380,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][Branch1][C][=C][N][=C][C][Branch1][C][O][=C][C][C][Branch1][Ring1][C][C][=Branch1][C][=O][C][=C][=C][C][Ring1][Branch1],CCC=CC=C(C)OC=CC=CN=CC(O)=CCC1(CC)C=C=CCO1,2.798360861004739,-5.820793151855469,4.089253902435303,107.95245361328125,5.3404459953308105,,0.12525117597374624,mols/page_0467.png,1
4262,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][Ring1][=C][C][C][Ring1][=Branch1][C][=C][N][C][C][=Branch1][C][=O][C][=C][Ring2][Ring1][C][C][N][C][=C][=C][C][Ring1][C][=C][=Branch1][C][C][O][C][=C][O][C][C],CCOC=COC(C)=C=C=C=CNCC1=CC(=O)CNC=CCCC2=CC(C)=CC=CC1C2,3.812841144623208,-5.597144603729248,3.9915454387664795,126.77821350097656,4.693769454956055,,0.12523129227911056,mols/page_0211.png,6
4421,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][Ring1][=Branch1][C][=C][N][C][=C][=C][Ring1][Branch1][C][Ring1][=Branch1][Branch1][C][Branch1][O][C][=C][S][C][=C][=Branch1][C][C][=Branch1][C][=O][C][=C],CCC=C1C=C(C)C=C1C=C1NC=C=C1COC=CSC=C(C)C=O,2.1625873657706594,-5.352278232574463,3.289823532104492,106.40271759033203,4.86701774597168,,0.12515782675019288,mols/page_0219.png,5
15956,[N][C][=C][Branch1][S][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][O][C][=N][C][=C][Branch1][Branch2][C][=C][Ring2][Ring1][C][Ring1][=Branch1][C][C][C][Ring1][#Branch1],Nc1c(C(=O)c2ccc(Cl)cc2)oc2nc3c(cc12)CCC3,1.6284219435287097,-6.121054172515869,3.971993923187256,86.18517303466797,3.673295021057129,,0.1250977956156513,mols/page_0795.png,14
195,[C][C][=C][Branch1][=N][N][C][=Branch1][C][=O][/C][=C][\C][=Branch1][C][=O][O][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring2][Ring1][Ring2][C],Cc1c(NC(=O)/C=C\C(=O)O)c(=O)n(-c2ccccc2)n1C,1.6692669435287097,-6.583231449127197,4.262110233306885,79.98701477050781,1.1333073377609253,,0.1250305942274102,mols/page_0010.png,3
18132,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][Ring1][=C][C][C][O][C][Branch1][O][C][C][Ring1][C][=C][N][=C][C][Branch1][Ring1][C][C][=Branch1][C][=O][C][=C][=C][C][=Branch1][Ring1][C],CCC=C=CC(O)(C=C=CN=CCCC)OCCC1=COC=CC(C)=CC=CCC1,3.0152401340811585,-6.101022243499756,4.790487766265869,120.5110092163086,5.809834957122803,,0.12494484391245057,mols/page_0904.png,10
17954,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][=C][=C][C][C][Branch1][Ring1][C][C][N][C][=C][O][C][C][Ring1][C][=C][C@@H1][Ring1][C],[CH]=C=C=COC=CNC(CC)CC=C(C)C=NC=Cc1coc(C)c1C=CCC,2.872562716552583,-5.539455413818359,3.933103084564209,118.81138610839844,6.048688888549805,,0.12489316221223494,mols/page_0895.png,12
16386,[C][C][=Branch1][C][=O][/C][=C][/C][=C][C][Branch1][=Branch1][N][Branch1][C][C][C][=C][C][=C][Ring1][=Branch2][C][C][=C][C][=C][Branch1][=Branch1][N][Branch1][C][C][C][C][=C][Ring1][=Branch2][I],CC(=O)/C=C/c1cc(N(C)C)ccc1Cc1ccc(N(C)C)cc1I,1.9404523657706596,-5.533603668212891,3.6708223819732666,114.51725769042969,4.573089599609375,,0.12485338317522329,mols/page_0817.png,4
657,[C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1],COC(=O)c1ccccc1NC(=O)c1cccc(Cl)c1,1.6428488473124212,-6.695399284362793,4.656432628631592,77.14095306396484,3.357909679412842,,0.12482009269639861,mols/page_0032.png,2
8443,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][N][C][=C][=C][C][C][O][C][C][N][C][C][Ring1][C][=C],CCC=CC=C1C=COC=C(C=CN=C=C(C)C=C=CCCOCCNCC)C1,2.425167216552583,-5.864555835723877,4.274386882781982,117.33186340332031,4.981835842132568,,0.12480803676715732,mols/page_0420.png,4
1603,[C][O][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][#Branch2][C][Ring2][Ring1][=C],COc1cc2c(cc1OC)Cc1cc(OC)c(OC)cc1C(=O)c1cc(OC)c(OC)cc1C2,2.158730792938331,-5.800233364105225,4.279021263122559,127.65696716308594,4.3737993240356445,,0.12478910294811812,mols/page_0078.png,16
14885,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][=C][=C][C][C][Branch1][Ring1][C][C][N][C][=C][Branch2][Ring1][Branch1][C][Branch1][Branch1][C][O][Branch1][C][=Branch1][C][=O][C][=C],C=CC(O)(C=CNC(CC)CC=C(C)C=NC=Cc1coc(C)c1C=CCC)COC,3.409676530827869,-5.611847877502441,4.104348659515381,126.13392639160156,5.5141282081604,,0.12476007740446868,mols/page_0742.png,3
11351,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][Branch1][Ring1][C][C][=Branch1][C][=O][C][=C][Ring1][Branch1][C][Branch1][Branch1][C][O][C][=C][O][C][Branch1][O][C][C][Ring1][Branch1][Ring1][Ring1][C],CCC=CC=C(C)C=CN=CC1(O)C=C(C2COC=CC3(C)CC3O2)C1C,4.662923446729712,-5.932646751403809,4.193406105041504,108.68537139892578,4.675679683685303,,0.12463008604191636,mols/page_0565.png,11
3158,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][=C][C][C][Ring1][=Branch1][C][=C][N][C][=C][Ring1][=Branch1][N][C][C][N][C][Ring1][C][=C][O][C][=C][=Branch1][C][=O][C][=C][C@H1][C][=C],C=C[CH]C=CC(O)=COC=C=NCCNC1=CNC=CC12CC=C=CC(=CC=CCC)C2,3.296782175943147,-5.246237754821777,3.5061192512512207,127.54888153076172,4.98370885848999,,0.12459574069786199,mols/page_0156.png,6
11030,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][Branch1][C][O][C][=Branch1][C][=O][C][=C][=C][C][C][=Branch1][Ring1][=Branch1],CCC=C=CC(C=NC=CC1=COC=CC(=CC=CCC)C1)COC=O,2.7732808610047384,-6.076040267944336,4.371059894561768,105.2288818359375,4.820202827453613,,0.1245290616828059,mols/page_0549.png,10
15272,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][Branch1][C][O][C][Branch1][Ring1][C][C][O][=C][C][C][Ring1][Branch1][C],CCC=CC=C1C=COC=C(C=CN=CC2COCCCC(C)CCO2)C1,3.2731684467297124,-5.887567043304443,4.202392101287842,109.25865936279297,5.230632305145264,,0.12451111939384786,mols/page_0761.png,10
4444,[C][C][=C][C][=C][Branch1][C][C][C][=Branch1][C][=O][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][=C][C@H1][Ring1][Branch1],[CH]C(C)C=NC=CC1=COC(=O)C(=CC=CC)C1,2.352452810599152,-6.384795188903809,4.04529333114624,72.10663604736328,2.935495615005493,,0.12450695953447197,mols/page_0220.png,8
11120,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][Ring1][=C][C][Branch1][Branch1][C][Branch1][=C][C][C][Ring1][Branch1][C][=Branch1][C][=O][C][=C][N][=C][C][Ring1][=Branch1],CC=NC=CC(=O)CCCC1C2=COC=C1C(C)=CC=CCC2,3.3944592818454766,-6.129263401031494,4.277120113372803,94.58978271484375,4.876733779907227,,0.1244614421640298,mols/page_0554.png,0
6578,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][=Branch1][C][=O][C][=C][Ring2][Ring1][=Branch1],O=C1C=CCCC=CC=C2C=COC=C(C=CN=C1)C2,2.7034288473124213,-6.330272674560547,4.144840717315674,79.6949234008789,3.3656880855560303,,0.12439277473340246,mols/page_0326.png,19
4817,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][=Branch1][C][=O][C][=C][Ring2][Ring1][=Branch1],O=C1C=CCCC=CC=C2C=COC=C(C=CN=C1)C2,2.7034288473124213,-6.330272674560547,4.144840717315674,79.6949234008789,3.3656880855560303,,0.12439277473340246,mols/page_0239.png,0
9649,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][=Branch1][C][=O][C][=C][Ring2][Ring1][=Branch1],O=C1C=CCCC=CC=C2C=COC=C(C=CN=C1)C2,2.7034288473124213,-6.330272674560547,4.144840717315674,79.6949234008789,3.3656880855560303,,0.12439277473340246,mols/page_0480.png,10
9901,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][=Branch1][C][=O][C][=C][Ring2][Ring1][Branch1],O=C1C=CCCC=CC=C2C=COC=C(C=CN=C1)C2,2.7034288473124213,-6.330272674560547,4.144840717315674,79.6949234008789,3.3656880855560303,,0.12439277473340246,mols/page_0493.png,1
9827,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][=Branch1][C][=O][C][=C][Ring2][Ring1][N],O=C1C=CCCC=CC=C2C=COC=C(C=CN=C1)C2,2.7034288473124213,-6.330272674560547,4.144840717315674,79.6949234008789,3.3656880855560303,,0.12439277473340246,mols/page_0489.png,7
14629,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][=C][=C][C][=Branch1][C][=O][C][=C][O][C][C][Branch1][Ring1][C][C][N][C][=C][Ring2][Ring1][Branch1],CCC=Cc1c(C)oc2c1C=CN=CC(C)=CC(=O)C=COCC(CC)NC=C2,2.740008216552583,-5.483937740325928,3.664780616760254,113.79087829589844,5.23203182220459,,0.12420104448274356,mols/page_0729.png,7
