index,selfies,smiles,SA,pred_mu,pred_gap,pred_cv,pred_TPSA,TPSA_rdkit,vgae_score,reward,img_page,img_tile
2827,[C][Branch1][Ring1][C][C][Branch1][C][C][C][O][C][Ring1][Ring1][C][Ring1][Branch1][C][Ring1][=Branch1],CCC1C2CC2C2OC12,3.921790468830701,1.8631577491760247,0.3352889120578766,32.22274398803711,11.600844383239746,12.53,,0.2566944838087021,mols/page_0142.png,7
2621,[O][C][Branch1][Ring1][C][C][C][Branch1][C][C][N][C][Ring1][Branch1][C][O][C][Ring1][#Branch1],CC12COCC(CCC1O)N2,3.798091503851731,2.1396193504333496,0.2907335460186004,33.6525764465332,39.165164947509766,41.49,,0.2563658940329898,mols/page_0132.png,1
4345,[C][N][C][=C][C][=Branch1][C][=O][C][Branch1][C][O][C][Ring1][Branch2],CN1C=CC(=O)C(O)C1,2.001790468830701,5.670830726623535,0.1795172393321991,31.81480026245117,40.620155334472656,40.540000000000006,,0.2555657092685245,mols/page_0218.png,5
1650,[C][C][C][Branch1][C][C][=C][C][C][Ring1][Branch1][C][=O],CCC(C)=CCCC=O,1.601790468830701,3.0768816471099854,0.2200468331575393,39.01877212524414,17.993698120117188,17.07,,0.2550280104388753,mols/page_0083.png,10
3753,[N][N][#C][C][C][Branch1][Ring1][C][C][C][Ring1][Ring2][C][Ring1][Ring1][O],NN=CCC1=CC(O)CC1,2.0196683620478217,2.6752915382385254,0.240308403968811,35.187889099121094,60.27668380737305,58.61,,0.2543788961103478,mols/page_0188.png,13
2461,[N][C][#C][C][C][C][Branch1][C][C][O][C][Ring1][Branch1],CC1OCC1CC#CN,2.5217904688307007,2.258784532546997,0.2791155874729156,34.7357063293457,34.365386962890625,35.25,,0.2543335691742138,mols/page_0124.png,1
2545,[C][C][Branch1][C][C][O][C][Branch1][Ring1][C][Branch1][Branch1][C][O][N][Ring1][Branch1],CC(C)OC1CCON1,2.001790468830701,1.942046999931336,0.3168328404426574,32.91789245605469,22.8229923248291,30.49,,0.2538192686774847,mols/page_0128.png,5
1469,[C][C][C][Branch1][C][C][N][C][C][Ring1][Ring2][C][Ring1][=Branch1][C],CCC12CC(CN1)C2C,3.721790468830701,1.3392726182937622,0.3079510629177093,36.34303665161133,19.13627243041992,12.03,,0.2533182931375742,mols/page_0074.png,9
3775,[C][C][C][Branch1][C][C][C][#C][C][Branch1][C][C][C],CCC(C)C#CC(C)C,2.121790468830701,0.1970911175012588,0.3015967011451721,42.709251403808594,-0.1361085474491119,0.0,,0.2530402536023092,mols/page_0189.png,15
2391,[C][#C][C][C][C][Branch1][Ring1][C][C][O][C][Ring1][Ring1],C#CCCC1CCCO1,2.041790468830701,2.0237817764282227,0.3034241497516632,35.02241897583008,9.061419486999512,9.23,,0.2525937851861686,mols/page_0120.png,11
2242,[C][C][C][Branch1][C][C][O][C][C][Ring1][Ring2][C][Ring1][Ring1][C][Branch1][Ring1][C],CCC1CC2C(CC)C2O1,3.4996683620478213,1.360558032989502,0.3158018887042999,36.24434280395508,8.598638534545898,9.23,,0.2520766489369309,mols/page_0113.png,2
4349,[O][#C][C][Branch1][Ring1][C][C][C][Branch1][C][O][C][Branch1][Branch1][C][C][Ring1][Ring1][C][Branch1],CCC(C=O)C(O)C1(C)CC1,2.5780915038517307,2.3418338298797607,0.2248137593269348,39.549598693847656,39.736209869384766,37.3,,0.2520263060311889,mols/page_0218.png,9
2304,[C][C][Branch1][C][C][C][Ring1][Branch1][C][Branch1][Ring1][C][C][O][C][Ring1][Ring1],CC1CC1C1CCCO1,2.9817904688307006,1.5183038711547852,0.3253661096096039,34.56884765625,9.95550537109375,9.23,,0.2518132429744067,mols/page_0116.png,4
2933,[C][C][Branch1][C][C][C][O][C][Branch1][Ring1][C][C][Ring1][Ring2][C][Ring1][Ring1][C],CC1COC2(C1)C(C)C2C,3.3196683620478216,1.4291796684265137,0.3010946810245514,37.48778533935547,8.545273780822754,9.23,,0.251188549141672,mols/page_0147.png,13
2555,[N][C][C][Branch1][C][C][O][C][Branch1][Ring1][C][=O][O],CC(CN)OC(O)C=O,2.5417904688307007,2.853205680847168,0.2100502103567123,36.80818557739258,70.30235290527344,72.55000000000001,,0.2509412814791126,mols/page_0128.png,15
1318,[C][C][Branch1][C][C][O][C][Ring1][Ring2][C][Ring1][Branch1][C],CCC1OC1(C)C,2.007846708163529,1.7855987548828125,0.3455017507076263,31.282146453857425,12.70698070526123,12.53,,0.250756516984136,mols/page_0066.png,18
1233,[C][C][C][Branch1][C][C][=C][Branch1][C][O][C][C][O],CCC(C)=C(O)CCO,1.581790468830701,1.3064873218536377,0.2524158656597137,40.50257873535156,40.20083999633789,40.46,,0.2503354499903399,mols/page_0062.png,13
3128,[C][O][C][Branch1][C][C][C][Branch1][Ring1][C][C][O][Ring1][Branch1][C][O],CCC1OCC1OC,2.504499695052122,2.156130313873291,0.3185567557811737,32.165283203125,19.090394973754883,18.46,,0.2497794697610242,mols/page_0157.png,8
3522,[C][Branch1][C][C][Branch1][Ring1][C][C][C][O][C][Ring1][Ring2][C][Branch1][Ring2][C][Ring1][Ring1][C],CC1CCC2(CC2C)OC1,3.3196683620478216,1.4049537181854248,0.3143011033535003,36.19886016845703,8.54924488067627,9.23,,0.2497235779442601,mols/page_0177.png,2
3683,[C][#C][C][Branch1][C][O][C][C][Branch1][Ring1][C][Branch1][Ring2][C][Branch1][Branch1][C][C][C][Ring1],C#CC(O)CCCCCC=C,2.158091503851731,1.597038745880127,0.2638568580150604,39.64344787597656,21.761722564697266,20.23,,0.2493518111040742,mols/page_0185.png,3
2149,[C][C][Branch1][Ring1][C][C][C][Ring1][Ring1][C][Branch1][Branch1][C][C][=Branch1][C][=O][C],CC(CC=O)C1C(C)C1C,3.0596683620478218,2.8159656524658203,0.224607229232788,39.55322265625,16.336572647094727,17.07,,0.2492371636097878,mols/page_0108.png,9
17,[F][N-1][#C][O-1],[O-]C[N-]F,1.482440063862291,4.625485420227051,0.2772907316684723,25.869768142700195,36.51337814331055,37.16,,0.2485860451516028,mols/page_0001.png,17
3166,[C][C][C][C][Branch1][#Branch1][C][N][C][C][Ring1][Ring1][O][Ring1][Branch2],CC1CC(CN2CC2)O1,2.4617904688307006,1.6221405267715454,0.3178466856479645,34.78574752807617,11.465003967285156,12.24,,0.2485413507220746,mols/page_0159.png,6
3327,[C][O][C][C][C][Branch1][Ring1][C][Branch1][C][C][O][Ring1][Ring1][C][O],COCCC1OC1C,2.504499695052122,0.9896474480628968,0.346905916929245,33.33037185668945,22.110734939575195,21.76,,0.2478968196903245,mols/page_0167.png,7
1447,[C][C][C][Branch1][Ring1][C][C][O][C][C][Ring1][Branch1][C][Ring1][#Branch1],CCC12CC(CO1)C2C,3.721790468830701,1.4825667142868042,0.3172015249729156,35.55425262451172,8.760404586791992,9.23,,0.2471102664964402,mols/page_0073.png,7
2793,[C][C][C][Branch1][Ring1][C][C][N][C][Ring1][Ring2][C][Ring1][Branch1][C][C][Ring1][Ring1],CCC1NC2C3(CC3)C12C,3.259668362047822,1.398376226425171,0.3035728335380554,36.609806060791016,17.30900001525879,12.03,,0.2470099787777524,mols/page_0140.png,13
3798,[C][O][C][Branch1][Ring1][C][C][C][Branch1][C][C][Ring1][Branch1][C][Ring1][Ring1][C][Ring1][Ring2][C],CCC=C(C)C(CC)OC,2.119668362047822,1.243003010749817,0.2622826993465423,41.86146926879883,11.475049018859863,9.23,,0.2465212909299828,mols/page_0190.png,18
1643,[C][C][C][Branch1][C][C][O][C][C][Ring1][Branch1][C][Branch1][Ring1][C][C][=Branch1][C][O][Ring1],CCC(O)=C1COC1(C)CC,2.078091503851731,1.8318235874176023,0.2500993311405182,39.50162124633789,29.840211868286133,29.46,,0.2454893318896949,mols/page_0083.png,3
1328,[N][#C][C][Branch1][C][N][C][C][C][C][Ring1][Ring2][Ring1][=Branch1],N#CC1(N)C2CCC21,2.444499695052122,3.221188306808472,0.2967420518398285,28.071796417236328,49.14872360229492,49.81,,0.2452107469814508,mols/page_0067.png,8
3412,[C][C][Branch1][Ring1][C][Branch1][C][C][C][Ring1][Ring1][C][C][O][C][Ring1][#Branch1],CC1C2CCOCC12C,2.9817904688307006,1.3839771747589111,0.3220790922641754,35.32756805419922,9.562313079833984,9.23,,0.2451810041828084,mols/page_0171.png,12
4528,[C][Branch1][C][O][C][C][C][Branch1][Ring1][C][C][Ring1][Ring2][C][Ring1][Ring1][C][Branch1][Branch1][C],CCC1C(C)C12CCCO2,3.3196683620478216,1.3761800527572632,0.3101266622543335,36.68337631225586,8.064444541931152,9.23,,0.2443232669362974,mols/page_0227.png,8
2713,[C][C][C][Branch1][C][C][Ring1][Ring1][C][Branch1][Ring1][C][C][N][C][Ring1][=Branch1],CCC1NCCC12CC2,2.301790468830701,1.2787128686904907,0.3124836385250091,36.12685012817383,16.87910270690918,12.03,,0.2441553466674936,mols/page_0136.png,13
1697,[O][=C][N][C][C][C][O][C][C][Ring1][Branch1][Ring1][=Branch1],O=CNC1C2COCC21,2.4417904688307006,3.718338489532471,0.2695201337337494,29.7837142944336,38.860958099365234,38.33,,0.2439741831407939,mols/page_0085.png,17
1646,[C][C][C][O][C][Ring1][Ring1][C][Ring1][Ring2][C][Ring1][#Branch1][C],CC1CCC23OC2C13,3.7244996950521214,2.276505470275879,0.317892462015152,32.0789909362793,13.69894313812256,12.53,,0.2424274384727575,mols/page_0083.png,6
2982,[C][C][C][Branch1][C][C][Ring1][Branch1][C][Branch1][Branch1][C][N][C][Ring1][=Branch1][C][Ring1][Ring2],CNC1CC1C1(C)CC1,2.4817904688307006,1.227073311805725,0.2966822683811188,38.02866363525391,15.34954833984375,12.03,,0.2424228542991008,mols/page_0150.png,2
650,[C][C][N][C][C][Ring1][Ring2][Branch1][C][C][C][C][Ring1][Branch1][Ring1][=Branch1][C],CC1N2C3C1(C)CC32C,3.921790468830701,1.7084946632385254,0.3133579790592193,35.49897003173828,2.551987886428833,3.01,,0.2418894396740601,mols/page_0033.png,10
1201,[O][C][C][C][Branch1][Ring1][C][C][N][C][Ring1][Ring2],CC1CNC1CCO,2.504499695052122,1.6546028852462769,0.3097860813140869,33.2738037109375,38.98601150512695,32.26,,0.2415743673222901,mols/page_0061.png,1
1126,[C][C][C][N][C][C][Branch1][C][C][=C][C][C][O][C][Ring1][Ring1],CCCNCC(C)=CCC1CO1,2.117024615544936,1.372851014137268,0.2635155022144317,40.0586166381836,25.939817428588867,24.56,,0.2411404132363922,mols/page_0057.png,6
236,[C][C][C][C][C][C][C][Ring1][Ring1][C],CCCCC1CC1C,2.544499695052122,0.1943840086460113,0.3554446697235107,36.98466873168945,0.0638507604598999,0.0,,0.2410350657066627,mols/page_0012.png,16
2786,[N][C][Branch1][C][C][C][Branch1][Ring1][C][C][O][C][Ring1][Ring1][C][Ring1][=Branch1],CC(N)C12CCC(C1)O2,3.701790468830701,1.533210277557373,0.3133496344089508,33.903377532958984,31.63713836669922,35.25,,0.2404618678650853,mols/page_0140.png,6
4116,[O][C][C][Branch1][Ring1][C][C][C][Ring1][Branch1][C][C][O][Ring1][Branch1][O],OC1C2CCOCCC12,2.4617904688307006,2.1696372032165527,0.3055081367492676,32.47087478637695,29.87615394592285,29.46,,0.2400631087959831,mols/page_0206.png,16
3206,[C][C][Branch1][Ring1][C][C][C][Ring1][Ring1][C][O][C],COCC1C(C)C1C,2.524499695052122,1.0015846490859983,0.3317131102085113,35.66070556640625,9.73873805999756,9.23,,0.2398816790447049,mols/page_0161.png,6
2974,[C][C][C][Branch1][C][O][C][C][Ring1][Ring1][C][Branch1][Ring1][C][O][Ring1][Ring2][C][Ring1][=Branch1],CCC1OC2C(CO)CC12,3.4796683620478213,1.1955283880233765,0.3147697150707245,35.198326110839844,29.059993743896484,29.46,,0.2397587354663483,mols/page_0149.png,14
1773,[C][C][Branch1][Ring1][C][Branch1][C][C][C][O][C][Ring1][Branch1][C][Branch1][Ring2][C][Ring1][Ring1][Ring1],CC1COC2(CC2)C1C,2.801790468830701,1.4829893112182615,0.3065203130245209,36.51296615600586,8.953869819641113,9.23,,0.2396822243598192,mols/page_0089.png,13
3351,[C][O][C][C][O][C][Branch1][C][C][C][Ring1][=Branch1][C][Ring1][#Branch1],COC12COC(C)C1C2,2.9617904688307006,1.1332038640975952,0.3319214880466461,34.410545349121094,19.226158142089844,18.46,,0.2390221608723091,mols/page_0168.png,11
4523,[N][C][C][Branch1][C][C][C][Ring1][Ring2][C][C][N][Ring1][Ring1],CC1C(N)C1C1CN1,3.444499695052122,2.3331124782562256,0.2913216054439544,31.83369255065918,49.04523468017578,47.96,,0.2389034405446195,mols/page_0227.png,3
3145,[C][#C][C][C][Branch1][Ring1][C][Branch1][C][C][C][O][C][Ring1][=Branch1],C#CCC1(CC)COC1,1.541790468830701,2.004245042800904,0.2898485362529754,36.3149528503418,8.36584758758545,9.23,,0.2386861152018392,mols/page_0158.png,5
3031,[C][O][C][Branch1][C][C][Branch1][Branch1][C][O][Ring1][Ring1][C][Branch1][Ring1][C][C][C][Ring1][=Branch1],CCC1CC2OCC12OC,2.9796683620478217,1.509021520614624,0.3113329410552978,35.285057067871094,17.00284194946289,18.46,,0.2383414980148718,mols/page_0152.png,11
126,[O][=C][C][C][C][N][C][C][=Branch1],CCNCCCC=O,1.5644996950521224,3.409205198287964,0.212849959731102,37.23863983154297,31.20227813720703,29.1,,0.2382195201405146,mols/page_0007.png,6
3304,[CH1-1][O][=C][#C][C][#C][C][Branch1][C][C][Branch1][Ring1][C][Branch1][N][C][O][C][Branch1][O],[CH-]OC#CC#CC(C)CCOC,2.177024615544936,3.1074702739715576,0.2188777178525924,38.66006088256836,19.18263053894043,18.46,,0.2381641934020394,mols/page_0166.png,4
2766,[C][#C][C][C][C][Branch1][Ring1][C][O][Branch1][Ring2][C][Ring1][=Branch1][C][Ring1][#Branch1],C#CC12CC(CO)(C1)C2,2.2217904688307013,1.8855736255645752,0.3040437400341034,34.37129592895508,20.389280319213867,20.23,,0.2381480140242309,mols/page_0139.png,6
623,[C][C][C][Branch1][C][C][O][C][Ring1][Ring2][C],CCC1(C)OC1C,2.507846708163529,1.7906864881515503,0.3413300216197967,31.42120361328125,13.142932891845703,12.53,,0.2361921802313499,mols/page_0032.png,3
2647,[C][C][#C][C][C][C][Branch1][C][O][C][Ring1][Branch1][N][Ring1][=Branch1],CC#CC12CC(O)C1N2,2.9617904688307006,2.722496271133423,0.2634653449058532,33.67041015625,42.778770446777344,42.17,,0.2356242569286301,mols/page_0133.png,7
1101,[C][#C][C][Branch1][C][C][C][C][Ring1][Ring2][O][C][=N],C#CC1(C)CC1OC=N,2.5217904688307007,2.5921454429626465,0.2608305811882019,35.21002197265625,32.51307678222656,33.08,,0.2356046048484259,mols/page_0056.png,1
2385,[C][C][C][O][C][C][Branch1][Ring1][C][C][Ring1][Branch1][C][C][N][Ring1][Branch1],CC1COCC12CCNC2C,3.338091503851731,1.3717525005340576,0.30487722158432,35.96493911743164,22.83403968811035,21.26,,0.2354779849623702,mols/page_0120.png,5
2372,[C][#C][C][C][O][C][Branch1][Ring1][C][O][C][Ring1][#Branch1],C#CC1COC(CO)C1,2.5217904688307007,1.999614953994751,0.2997413575649261,33.592140197753906,30.16020965576172,29.46,,0.2351103198412877,mols/page_0119.png,12
2686,[C][C][C][Branch1][C][C][N][C][C][Ring1][Branch1][C][Branch1][Ring1][C][=O],CCC1(C)NCC1CC=O,2.5396683620478213,3.140957355499268,0.2133441567420959,37.70042419433594,36.795223236083984,29.1,,0.2347350615664921,mols/page_0135.png,6
2859,[C][C][Branch1][C][C][C][Ring1][Branch1][C][O][C][C],CCOCC1CC1C,2.524499695052122,0.971485435962677,0.3380364179611206,35.05241394042969,9.516972541809082,9.23,,0.2344413546021485,mols/page_0143.png,19
2053,[C][C][O][C][Ring1][Ring1][C][=C][N][=C][NH1][Ring1][Branch1],CC1OC1c1cnc[nH]1,2.3417904688307005,4.586477756500244,0.2364586740732193,29.65789604187012,40.61421203613281,41.21,,0.2343005817075724,mols/page_0103.png,13
1619,[C][C][C][O][C][=C][N][=N][N][Ring1][Branch1][Ring1][Branch2],CC1COc2cnnn21,1.8217904688307007,5.142679691314697,0.2410278767347335,27.36034393310547,37.451419830322266,39.940000000000005,,0.2340741631960866,mols/page_0081.png,19
839,[N][#C][C][Branch1][C][N][C][=Branch1][C][=O][N][C][C][Ring1][Ring1][Ring1][#Branch1],N#CC1(N)C(=O)N2CC21,2.9217904688307006,4.760010719299316,0.2072952985763549,29.817256927490234,69.15228271484375,69.89,,0.2340062351118952,mols/page_0042.png,19
2019,[C][C][C][Branch1][Ring1][C][Branch1][C][C][Ring1][Branch1][C][Branch1][Branch1][C][O][C][Ring1][=Branch1][C],CC1COCC(C)C12CC2,2.819668362047821,1.2569448947906494,0.3204650282859802,35.90118408203125,7.965171337127685,9.23,,0.2337206997129579,mols/page_0101.png,19
2742,[C][#C][C][Branch1][C][C][C][Branch1][Ring1][C][C][O][C][Ring1][Ring1][C],C#CC(C)C1CCC(C)O1,3.0596683620478218,1.4174015522003174,0.3023545145988464,37.12584686279297,8.435165405273438,9.23,,0.2336569451764713,mols/page_0138.png,2
3512,[C][C][O][C][Branch1][Ring1][C][C][C][Ring1][Ring1][C][Branch1][C][O][Ring1][Ring2][C][Ring1][Branch1],CCOC1C2C3(O)CCC123,3.739668362047822,1.7799748182296753,0.2962363362312317,34.84250259399414,28.80730056762696,29.46,,0.2333283844687047,mols/page_0176.png,12
3161,[C][C][C][Branch1][Ring1][C][C][Ring1][Ring1][C][Branch1][C][C][O][C][Ring1][Branch1],CC1OCCCC12CC2,2.301790468830701,1.326034426689148,0.328193336725235,34.73941802978516,9.215415000915527,9.23,,0.2327034763754626,mols/page_0159.png,1
1172,[C][C][C][Branch1][C][C][Ring1][Ring1][C][C][O][C][Ring1][=Branch1],COCCC1(C)CC1,1.5244996950521223,0.9982412457466124,0.3367607593536377,35.07719421386719,9.208386421203612,9.23,,0.2325792319130027,mols/page_0059.png,12
1901,[C][C][C][Branch1][C][C][N][C][Branch1][Ring1][C][C][Ring1][Ring1][C][Ring1][Branch1][O],CCC1CC2(CC)C(O)N12,3.4796683620478213,1.2305010557174685,0.2930057048797607,37.66305541992188,22.79656219482422,23.24,,0.2325494664862248,mols/page_0096.png,1
2819,[C][C][C][Branch1][Ring1][C][C][Ring1][Branch1][C][Branch1][C][C][O][C][Branch1][Ring2][C][Ring1][=Branch1],CC1OCCCCC12CC2,2.3196683620478216,1.2022528648376465,0.3253710269927978,35.59420394897461,7.75762414932251,9.23,,0.2323174650870068,mols/page_0141.png,19
1817,[N][#C][C][C][Branch1][Ring1][C][Branch1][C][C][C][Ring1][Branch1][C][Ring1][=Branch1][C][=O],CCC1C2C(C=O)C12C#N,3.4796683620478213,4.508397102355957,0.2143856883049011,32.31756591796875,38.7213020324707,40.86,,0.2318538987675678,mols/page_0091.png,17
2761,[C][C][C][Branch1][C][C][N][C][C][Ring1][Branch1][C][O][C][Ring1][=Branch1],CCC1(C)C2COCN1C2,3.7196683620478215,1.6566036939620972,0.3113942742347717,35.11014175415039,10.37643814086914,12.47,,0.2305261040063339,mols/page_0139.png,1
3339,[C][#C][C][Branch1][C][C][C][Branch1][Ring1][C][O][C][C][Ring1][Ring1][C][Branch1][Branch1][C][Branch1],C#CC(C)C1COC(CC)C1,3.0980915038517307,1.3210653066635132,0.3031363189220428,37.4421272277832,7.050325393676758,9.23,,0.2295057641104561,mols/page_0167.png,19
2988,[C][C][C][Branch1][Ring1][C][C][O][C][C][Ring1][Ring2][C][Ring1][Ring1][C][Branch1],CCC1CCC2C(C)C2O1,3.4996683620478213,1.3097164630889893,0.3191548883914947,35.76889419555664,7.951897621154785,9.23,,0.2293147713820628,mols/page_0150.png,8
4100,[C][O][C][Branch1][C][C][C][Ring1][Ring1][C][Branch1][Branch1][C][O][O][C][Ring1][Ring2],COOCCC=C(C)OC,1.5796683620478216,2.100595474243164,0.2544663250446319,38.08125305175781,25.90659523010254,27.69,,0.2286038717778992,mols/page_0206.png,0
2579,[C][#C][C][Branch1][Ring1][C][C][C][Ring1][Ring1][C][Branch1][C][C][Branch1][Ring2][C][C],C#CC1C(C)C1C(C)CC,3.5796683620478214,0.7663596272468567,0.2946028411388397,40.90374755859375,-0.1132658272981643,0.0,,0.2280760768354285,mols/page_0129.png,19
3774,[O][=C][N][=C][O][C][Branch1][Ring1][C][O][=N][Ring1][Branch2],O=c1ncoc(CO)n1,1.361790468830701,5.217235088348389,0.2129974961280822,26.998624801635746,74.87761688232422,76.22,,0.2280662484771021,mols/page_0189.png,14
502,[C][C][C][O][C][C][Ring1][Ring2][C][C],CCC1COC1CC,2.524499695052122,1.704524040222168,0.322328507900238,33.88467025756836,8.860966682434082,9.23,,0.2279688407550189,mols/page_0026.png,2
1918,[C][C][C][Branch1][Ring1][C][C][O][C][Branch1][Branch1][C][C][Ring1][Ring1][C][Ring1][=Branch1],CCC1CCCC2(CC2)O1,2.3196683620478216,1.3115592002868652,0.317421942949295,35.86470031738281,8.637624740600586,9.23,,0.2279191444824629,mols/page_0096.png,18
4041,[C][C][Branch1][Ring1][C][C][C][Ring1][Ring2][C][Branch1][C][C][N][C][Branch1][Branch1],CCC(C)=CC(C)NC,2.101790468830701,1.6830745935440063,0.2461919784545898,41.12388229370117,17.334583282470703,12.03,,0.2277705471981902,mols/page_0203.png,1
2308,[N][C][C][C][Branch1][C][C][Ring1][Ring2][C][C][O],CC1(CCO)CCN1,2.0044996950521226,1.654440999031067,0.3050217926502228,33.925838470458984,33.919063568115234,32.26,,0.2277344310500555,mols/page_0116.png,8
2776,[C][O][C][=Branch1][C][=O][C][Branch1][Ring1][C][O][O][C],COC(=O)C(CO)OC,2.041790468830701,2.088828563690185,0.251975804567337,35.90068054199219,57.98963165283203,55.760000000000005,,0.2270139564074523,mols/page_0139.png,16
3541,[C][C][C][Branch1][C][C][Ring1][Branch1][C][O][C][Branch1][Branch1][C],CCOCC1(C)CC1,1.5244996950521223,0.9199606776237488,0.3375522792339325,35.214046478271484,8.900208473205566,9.23,,0.226644732714322,mols/page_0178.png,1
3249,[C][O][C][C][C][Branch1][Ring1][C][O][Branch1][C][C][Ring1][Ring2][C][Ring1][Branch1][C][O],COCCC(C)CO,2.0644996950521226,0.4055788218975067,0.3261866867542267,36.6197509765625,30.752416610717773,29.46,,0.2266154533132912,mols/page_0163.png,9
3447,[N][C][Branch1][C][C][C][Ring1][Branch1][C][O][C][Branch1][Branch1][C][N][Ring1][Branch1],CC1NC1C1NCCO1,2.9417904688307006,1.804939031600952,0.3031871914863586,33.046539306640625,40.32362365722656,43.2,,0.2266059738267817,mols/page_0173.png,7
2812,[C][O][C][Branch1][C][C][Branch1][Branch1][C][O][N][C][C][Ring1][Branch1][C][Ring1][Ring1][C],COC1(C)C2ONCC(C)C21,3.498091503851731,1.139204025268555,0.3077573478221893,36.5801887512207,20.280725479125977,30.49,,0.2263206799499929,mols/page_0141.png,12
534,[C][C][C][C][C][Ring1][Ring2][C][C][C][Ring1][Ring2][C],CC1CCC12CCC2C,2.821790468830701,0.1642531752586364,0.3452534675598144,37.9279899597168,-0.2876014709472656,0.0,,0.2262008703638219,mols/page_0027.png,14
3763,[C][C][C][Branch1][C][O][C][C][C][C][C][Ring1][Branch2][Ring1][Branch1],CC1C(O)C2CCCC12,3.481790468830701,1.4285495281219482,0.3103664219379425,35.18426513671875,20.794885635375977,20.23,,0.225482148088468,mols/page_0189.png,3
690,[C][O][C][C][C][C][C][C][C][Ring1][Branch1][Ring1][Ring1],COCCC1CC2CC12,2.9817904688307006,1.1146994829177856,0.3292724192142486,35.22377395629883,10.084527015686035,9.23,,0.2250814782006257,mols/page_0035.png,10
3571,[C][C][C][Branch1][Ring1][C][Branch1][C][C][O][C][Ring1][Ring1][C][C][Ring1][Branch1][C],CCC1CC2C(C)CC2O1,3.4996683620478213,1.4036372900009155,0.3158042430877685,35.66915512084961,8.242295265197754,9.23,,0.2248698876696147,mols/page_0179.png,11
96,[C][C][C][Ring1][Ring1][C][C][O][C][C],CCOCCC1CC1,1.5244996950521223,0.9606109857559204,0.3425044119358063,34.49875259399414,9.250554084777832,9.23,,0.2248362963918579,mols/page_0005.png,16
3067,[N][#C][C][C][C][=C][C][C][Ring1][=Branch1][O][Ring1][#Branch1],N#CC12CC=CCC1O2,2.4617904688307006,4.369485378265381,0.2597258388996124,28.376747131347656,34.67890167236328,36.32,,0.224788714014919,mols/page_0154.png,7
3764,[C][C][C][Branch1][Ring1][C][O][C][Branch1][C][C][O][Branch1][Ring1][O][C][C][Ring1][Ring2][C],CC1OCCC1CO,2.504499695052122,2.0840914249420166,0.3146512806415558,31.58119010925293,30.115684509277344,29.46,,0.2245992690447783,mols/page_0189.png,4
3404,[C][#C][C][Branch1][C][C][C][Branch1][Ring1][C][O][C][Ring1][Ring2][C][Ring1][Branch1][C],C#CC(C)C(=CCC)CO,2.119668362047822,1.479354977607727,0.2628520727157593,39.82566833496094,21.16571998596192,20.23,,0.2245023027487601,mols/page_0171.png,4
4512,[C][#C][C][C][C][Branch1][Ring1][C][C][Ring1][Branch1][C][C][N][C][Ring1][Ring1][C][Ring1][Ring2],CCC1(CC23CC2N3)C#CCC1,3.017024615544936,1.5794994831085205,0.2912156581878662,36.80942916870117,17.58307456970215,21.94,,0.2239930058426283,mols/page_0226.png,12
2102,[C][C][C][Branch1][C][O][C][Branch1][Branch1][C][C][O][Ring1][Ring2],CCC(O)C1CCO1,2.504499695052122,1.663976788520813,0.3244034051895141,32.19485092163086,29.262920379638672,29.46,,0.2238372917693473,mols/page_0106.png,2
2689,[C][#C][C][Branch1][C][C][C][Branch1][Ring1][C][Branch1][Branch1][C][O][C][Ring1][Branch1][C][Branch1][=Branch1],C#CC(C)C1(C)CCOC1,2.5596683620478213,1.4021326303482056,0.3010542392730713,37.17731475830078,8.134367942810059,9.23,,0.2237073422395403,mols/page_0135.png,9
2162,[C][C][C][Branch1][Ring1][C][C][N][C][C][Ring1][Ring1][C][Ring1][Branch1][C][C],CCC1CCC(CC)N2CC12,3.538091503851731,1.3501580953598022,0.3121552169322967,36.7798957824707,0.9388063549995422,3.01,,0.2235782088552284,mols/page_0109.png,2
306,[C][O][C][C][O][C][O][C][Ring1][=Branch1][C][Ring1][#Branch1],COC12COCOC1C2,2.4417904688307006,1.832950472831726,0.3218482732772827,31.897823333740234,27.99607276916504,27.69,,0.222108394890681,mols/page_0016.png,6
3679,[C][C][=C][C][C][C][C][Ring1][=Branch1][Ring1][Ring1][C][#N],CC1=CCC2CC12C#N,2.4817904688307006,4.229957580566406,0.2446529120206833,31.27662849426269,23.176517486572266,23.79,,0.2220330838005834,mols/page_0184.png,19
2684,[C][C][O][C][Branch1][C][C][Branch1][Ring1][C][Branch1][Branch1][C][O][=C][Ring1][=Branch1][C][=O],CCOC(C)(C=O)CCOC,2.118091503851731,2.4070193767547607,0.2119341790676117,40.58340835571289,33.95172500610352,35.53,,0.222013685428281,mols/page_0135.png,4
2487,[C][C][C][C][C][C][Ring1][Ring1][C][C],CCCC1CC1CC,2.544499695052122,0.1962472647428512,0.3556384146213531,36.64273071289063,-0.0746137797832489,0.0,,0.2209900428766935,mols/page_0125.png,7
1543,[C][C][C][Branch1][C][C][O][C][Branch1][Ring1][C][Branch1][N][C][O][Ring1][=Branch1],CCC1COCCCO1,2.021790468830701,1.081024408340454,0.3229542076587677,35.23323059082031,19.194271087646484,18.46,,0.220952794203996,mols/page_0078.png,3
