index,selfies,smiles,SA,pred_D,pred_P,pred_EG,pred_r0,vgae_score,reward,img_page,img_tile,D_phys_km_s,P_phys_kbar,EG_phys_m_s,r0_phys_g_cm3
663,[O][=N+1][Branch1][C][O-1][C][N][=N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][=Branch1][=Branch1][N+1][=Branch1][=O][O-1][C][=C][Branch1][=Branch1][N+1],[N+]C=C[N+]([O-])[N+]([O-])C(N=NC[N+](=O)[O-])[N+](=O)[O-],2.1584079534080933,1.3367919536256534,1.1557677213878077,1.3755420906972962,0.0528435919999424,,1.178641114232278,mols/page_0034.png,3,8.635327339172363,323.8915100097656,7204.5947265625,1.7503094673156738
664,[O][=N+1][Branch1][C][O-1][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C],[N+]C(C[N+](=O)[O-])[N+](=O)[O-],1.981790468830701,1.3183267181796618,1.1573871728144274,1.2772819562973845,0.1515956699060245,,1.1450008222580783,mols/page_0034.png,4,8.624119758605957,323.9688720703125,7097.44970703125,1.7599232196807861
665,[O][=N+1][Branch1][C][O-1][C][N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][C][=N][N][Branch1][=Branch1][N+1],[N+]NN=CCC(NC[N+](=O)[O-])[N+](=O)[O-],2.09630396797254,-0.5063494926670546,-0.7946487893033899,-0.2781529592709422,-1.704970578917609,,-0.607007812092749,mols/page_0034.png,5,7.516622066497803,230.7190704345703,5401.369140625,1.5791820287704468
666,[N][O][=N+1][Branch1][C][O-1][C][N][N][N][=N][O][N+1][C][O],NO[N+]([O-])CNNN=NO[N+]CO,1.536437499842364,0.0429590513911358,-0.2132602970335401,-0.1590620328199283,-0.910402440732354,,-0.1972403686118078,mols/page_0034.png,6,7.850028038024902,258.4923095703125,5531.228515625,1.6565351486206055
667,[O][=N+1][Branch1][C][O-1][C][C][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][N+1][Branch1][C][O-1][N][=N][N][Branch1][=Branch1][N][N][C][C][Branch1][=Branch1][C][N+1][=Branch1][C][=Branch1][O-1][N+1][=Branch1][C][O-1][C][=O][N][=N][N][=N][Ring1],[N+][N+]CCCNNN(C[O-])N=C(N(CC[N+](=O)[O-])[N+](=O)[O-])[N+](N)[O-],1.9158857329053585,-0.0269431462891739,-0.3704825188288741,0.2774675241741808,-1.6380619623852797,,-0.1521756028483676,mols/page_0034.png,7,7.807600498199463,250.98171997070312,6007.22998046875,1.585695743560791
668,[O][=N+1][Branch1][C][O-1][C][C][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=N][C][Branch1][=Branch1][N+1][C][=O][O-1][N+1][=Branch1][C][O-1],O=C[N+]C([O-])N=CN(CC[N+](=O)[O-])[N+](=O)[O-],2.157308431519336,-0.5101157596313196,-0.7292782110558713,-0.5773570902952833,-1.4963686615045866,,-0.6904281949403697,mols/page_0034.png,8,7.514336109161377,233.84185791015625,5075.1103515625,1.5994899272918701
669,[O][=N+1][Branch1][C][O-1][C][C][N][N][=N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N][C][N][=C][Branch1][=Branch1][N+1][=N][C][O-1][C][Branch1][=Branch1][N+1][O-1][C][O-1][C][N][N][=C][Branch1][N+1][=Branch1][C][N][O-1][C][Branch1][C][N][=N][N][=C][Branch1][=N][N+1][=Branch1][C][Branch1][O-1][C][=C][Branch1][=Branch1],O=[N+]([O-])CCNN=NN(NCN=C([N+][O-])[N+]=NC[O-])[N+](=O)[O-],1.8292669435287097,0.9561161666831312,0.6493649408653018,0.894209247564599,-0.6348490488309138,,0.6955690710298565,mols/page_0034.png,9,8.404273986816406,299.70037841796875,6679.73876953125,1.6833609342575073
670,[O][=N+1][Branch1][C][O-1][C][C][N][=N][O][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])CCN=NO[N+](=O)[O-],1.498091503851731,1.1022856632002953,0.7841416297713679,1.0515495902846863,-0.5258722871151476,,0.8396394306452757,mols/page_0034.png,10,8.492992401123047,306.13873291015625,6851.30615234375,1.6939700841903687
671,[C][C][=C][Branch1][#Branch2][N][Branch1][C][C][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring2][Ring1][Ring2][N+1][=Branch1][C][=O][O-1],Cc1c(N(C)[N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],1.755885732905358,0.1431406527712163,0.0642925958729257,0.2503931814541366,-0.1270116574949789,,0.1393144189931922,mols/page_0034.png,11,7.910833835601807,271.75115966796875,5977.70751953125,1.7328001260757446
672,[/N+1][O][=N+1][Branch1][C][O-1][C][N][=N][N][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][N+1][=O][C][O-1][C][Branch1][N][C][=N][N][=C][Ring1][Branch1][N+1][=Branch1][C][O-1][C][=N][O][N][Branch1][=Branch1][N+1][Ring1][C][O-1][C][=C][Branch1][=Branch1][=Branch1][N+1][=Branch1][N+1][=Branch1][O-1][C][=O][O-1],C[N+]C(=O)N([N+][O-])ONC(C=NN=C[N+](C)[O-])([N+]=O)C(=NN=NC[N+]([O-])O[N+])[N+](=O)[O-],2.727950530827869,0.241051809527449,-0.0621638818377561,0.1909462322605573,-0.8675420356177955,,0.0343462712648666,mols/page_0034.png,12,7.970261573791504,265.71026611328125,5912.88525390625,1.660707712173462
673,[N][=N][N][C][=N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][C][C][Branch1][=Branch1][N+1][C][C][O-1],N=NNC=NN([N+]([O-])CC[N+]CC[O-])[N+](=O)[O-],1.678407953408093,-0.3361454935971666,-0.6527889967710321,-0.1967329030469542,-1.6824444371974954,,-0.4941712275305809,mols/page_0034.png,13,7.619928359985352,237.49578857421875,5490.1513671875,1.581375002861023
674,[O][=N+1][Branch1][C][O-1][N][C][C][N][Branch2][Ring1][Ring1][C][C][N][Branch1][=Branch2][C][C][N][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])NCCN(CCN(CCN[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],1.8292669435287097,-0.6614585702827526,-0.9289013125701888,-0.3671272505795642,-1.8592824865837865,,-0.7303691196034398,mols/page_0034.png,14,7.422477722167969,224.30575561523438,5304.349609375,1.5641593933105469
675,[O][=N+1][Branch1][C][O-1][C][N][C][N][=N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][=C][C][Branch1][=Branch1][N+1][=C][C][=O][N][N+1][=Branch1][C][=C][O-1][Branch1][=Branch1][N+1],C=[N+]([O-])C(C[N+]([O-])N(N=NCNC[N+](=O)[O-])[N+](=O)[O-])[N+]=CC=O,2.3724242818454764,-0.2247145854458491,-0.5263567948608282,-0.2044649111801123,-1.3111708616549762,,-0.4006708957142119,mols/page_0034.png,15,7.687561988830566,243.5355224609375,5481.72021484375,1.6175193786621094
676,[O][=N+1][Branch1][C][O-1][C][N][N][=N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][N+1][C][C][Branch1][=Branch1][=O][N+1][=Branch1][C][=C][Branch1][=Branch1][N+1][S][C][O-1][C][Branch1][O][N+1][=Branch1][C][O-1][C][C][=N][N][=N][Ring1][Branch1][N+1][=Branch1][C][C][=O][O-1][N+1][=Branch1][C][=N][O-1][N][Branch1][=Branch1][C][=Branch1][N+1][=Branch1][=O][O-1][C][=C][Branch1][Ring2][N+1][=Branch1][C][Branch1][=Branch1][C][=O][N][N+1][=Branch1][C][N+1][=Branch1][C][#N+1][=O][O-1][C][=Ring1][=Branch2],C=[N+]OCC[N+]C([N+]SC[O-])(O[N+]([O-])C1C=NN=N1)N(N=NNC[N+](=O)[O-])[N+](=O)[O-],3.122580134081158,0.5481447645119016,0.2793186927904919,0.5135837169431073,-0.4074924898335652,,0.3715501021194848,mols/page_0034.png,16,8.15665340423584,282.0230712890625,6264.6962890625,1.7054946422576904
677,[O][=N+1][Branch1][C][O-1][C][N][N][=N][N][N][=N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][N][N+1][=Branch1][C][O-1][N][=N][N][=N][N][=C][Branch1][=Branch1][N+1][=N+1][C][O-1][C][=N][N][N][=C][Branch1][Ring1][C][N+1][=Branch1][C][=N][O-1][Branch1][=Branch1][N+1][N][C][=O][O-1][N][=C][Ring2][Ring1],[N+]CC(C=N[O-])=NNNC(=NN=NN=NC(N[N+][O-])C(N=NNN=NNC[N+](=O)[O-])[N+](=O)[O-])[N+]=[N+]C[O-],3.505174135090663,0.6955618271407162,0.5813345653733129,0.6211852205250317,-0.0460762441914003,,0.56309056191938,mols/page_0034.png,17,8.246129035949707,296.4505310058594,6382.02734375,1.740679383277893
678,[O][=C][Branch2][Ring2][Branch2][C][C][N][Branch2][Ring1][=N][C][C][C][=Branch1][C][=O][O][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][O][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1],O=C(CCN(CCC(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],2.458399324999048,0.1104572488814892,-0.012811179466118,-0.0743104111525688,-0.3841116380177438,,-0.0437238109089591,mols/page_0034.png,18,7.89099645614624,268.06787109375,5623.6435546875,1.707770824432373
679,[N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][#C][N+1][=Branch1][C][=O][O-1],Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],1.581719749037849,0.5461131486650953,0.6336412493610026,0.5110299645609101,0.9944120705426774,,0.5987917923851562,mols/page_0034.png,19,8.155420303344727,298.9492492675781,6261.91162109375,1.8419734239578247
680,[/N+1][C][Branch1][C][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][N+1][N][C][=O][O-1][N+1][=Branch1][C][=Ring2][=O][O-1],[N+]C(N)N(C([N+])[N+]NC=O)[N+](=O)[O-],2.556437499842364,0.5004104339427026,0.3434655790428662,0.4703185930757534,-0.5434244569029334,,0.3447539947864002,mols/page_0035.png,0,8.127680778503418,285.08740234375,6217.51904296875,1.6922613382339478
681,[\N+1][Branch1][N][=N][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1],[N+]NCC[N+](=O)[O-],1.4878467081635287,0.0687769135618992,-0.3524085465361982,0.2255201795566212,-1.888289975777512,,-0.1695288339986774,mols/page_0035.png,1,7.865698337554932,251.84512329101562,5950.58544921875,1.5613354444503784
682,[O][=N+1][Branch1][C][O-1][C][N][C][=N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])CNC=NN[N+](=O)[O-],1.498091503851731,0.6726279795769233,0.3943482956814688,0.5717790901401513,-0.666086376254272,,0.4288470672452312,mols/page_0035.png,2,8.232209205627441,287.5180969238281,6328.15380859375,1.680319905281067
683,[O][=N+1][Branch1][C][O-1][C][N][C][N][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][N][=C][N][Branch1][=Branch1][N+1][#Branch2][C][=O][O-1],O=[N+]([O-])CNCN=C(CN=CN[N+][O-])[N+](=O)[O-],1.678407953408093,-0.4105202315001631,-0.6924566130072569,-0.4097453163735752,-1.4925432827954304,,-0.5888966659558281,mols/page_0035.png,3,7.574786186218262,235.60084533691406,5257.8779296875,1.5998623371124268
684,[=N+1][Branch1][C][O-1][C][C][N][N][=N][N][=N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=N][N][N+1][=Branch1][C][O-1][C],C[N+]([O-])NN=CN(N=NN=NNCC[N+][O-])[N+](=O)[O-],1.701719749037849,0.2051897831643352,-0.1661441624901453,0.3478665469717897,-1.4265640716537058,,0.0062516167918927,mols/page_0035.png,4,7.948494911193848,260.7430725097656,6083.99462890625,1.606285572052002
685,[O][=N+1][Branch1][C][O-1][C][N][N][=N][N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Branch1][C][O][N][=N][O],O=[N+]([O-])CNN=NNC=C(C=C(O)N=NO)[N+](=O)[O-],1.721719749037849,-0.4937229923229439,-0.4882936173851384,-0.6169982411608622,-0.2501964439105972,,-0.5173230932824252,mols/page_0035.png,5,7.524285793304443,245.35382080078125,5031.884765625,1.7208077907562256
686,[O][=N+1][Branch1][C][O-1][C][N][N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N][Branch2][Ring1][#C][C][N][=N][N][Branch1][=Branch1][N+1][=Branch2][C][O-1][C][=C][Branch1][=Branch1][N+1][N][C][=O][O-1],C[N+]N(C[N+]NC=O)N=NCNC(NNC[N+](=O)[O-])[N+](=O)[O-],2.3292669435287103,-1.0216752157393785,-1.2336073271480776,-0.8202013436538143,-1.975149583125552,,-1.089416131495945,mols/page_0035.png,6,7.2038421630859375,209.74978637695312,4810.3076171875,1.5528794527053833
687,[C][=N+1][Branch1][C][O-1][C][=N][N][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1],C=[N+]([O-])C=NN=C[N+](=O)[O-],1.4996683620478215,-0.0418110232809792,-0.2192129788454712,-0.0525567217387263,-0.921604285940856,,-0.1784391178211887,mols/page_0035.png,7,7.798576354980469,258.20794677734375,5647.3642578125,1.655444622039795
688,[Ring1][S][=Ring1][/C][F][Cl][N+1][/C][/C][#N][C@@H1][=Branch1][#N+1][C@@H1][F][\N+1][O][NH1][=N+1][=N+1][Branch2][Branch1],FS,1.4772360217868288,-0.8881817136878827,-0.8958526849853291,-1.2869550056433272,-0.5915833299030612,,-1.01994893491594,mols/page_0035.png,8,7.284866809844971,225.88450622558594,4301.34912109375,1.687572956085205
689,[O][=N+1][Branch1][C][O-1][C][C][N][N][=N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N][C][N][=C][Branch1][=Branch1][N+1][=N][C][O-1][C][Branch1][=Branch1][N+1][O-1][C][O-1][C][N][N][=C][Branch1][N+1][=Branch1][C][N][O-1][C][Branch1][C][N][=N][N][=C][Branch1][=N][N+1][=Branch1][C][Branch1][O-1][C][=C][Branch1][=Branch1],O=[N+]([O-])CCNN=NN(NCN=C([N+][O-])[N+]=NC[O-])[N+](=O)[O-],1.8292669435287097,0.9561161666831312,0.6493649408653018,0.894209247564599,-0.6348490488309138,,0.6955690710298565,mols/page_0035.png,9,8.404273986816406,299.70037841796875,6679.73876953125,1.6833609342575073
690,[O][=N+1][Branch1][C][O-1][C][C][N][N][N][N][=N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1],O=[N+]([O-])CCNNNN=NC([N+][O-])[N+](=O)[O-],2.117308431519336,0.5891054710164588,0.2611150366163155,0.5658682482244921,-0.8079180471074795,,0.3581106214872425,mols/page_0035.png,10,8.181514739990234,281.1534729003906,6321.70849609375,1.6665122509002686
691,[O][=N+1][Branch1][C][O-1][C][C][=N][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N],NN(NN=CC[N+](=O)[O-])[N+](=O)[O-],1.5170246155449356,0.5913979130276656,0.2897291781743972,0.5815225756888504,-0.7840020830970674,,0.3744905947663491,mols/page_0035.png,11,8.182906150817871,282.5203857421875,6338.7783203125,1.6688405275344849
692,[O][=N+1][Branch1][C][O-1][C][N][=N][N][=N][N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N][C][=N][N][=C][Ring1][P][N+1][=Branch1][C][=N][O],N=[N+](O)C=NN=CNC(=CNN=NN=NC[N+](=O)[O-])[N+](=O)[O-],1.8292669435287097,-0.2230969918539798,-0.3159226572547194,-0.3255073110454021,-0.5353340993064564,,-0.3184912466259813,mols/page_0035.png,12,7.688543796539307,253.58807373046875,5349.73291015625,1.6930489540100098
693,[O][=N+1][Branch1][C][O-1][C][N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][N][Branch1][=Branch1][N+1][Branch1][C][O-1][N][=N][C][N][=C][Branch1][=Branch1][N+1][N][C][=O][O-1],N[N+]([O-])N(CC(NC[N+](=O)[O-])[N+](=O)[O-])NCN=C[N+]NC=O,2.3292669435287103,-0.7556490260913927,-1.0012598077526516,-0.6352994615466947,-1.690567856645812,,-0.8624037787442702,mols/page_0035.png,13,7.3653082847595215,220.84915161132812,5011.9287109375,1.580584168434143
694,[Ring1][S][=Ring1][/C][F][Cl][N+1][/C][/C][#N][C@@H1][=Branch1][#N+1][C@@H1][F][\N+1][O][NH1][=N+1][=N+1][Branch2][Branch1],FS,1.4772360217868288,-0.8881817136878827,-0.8958526849853291,-1.2869550056433272,-0.5915833299030612,,-1.01994893491594,mols/page_0035.png,14,7.284866809844971,225.88450622558594,4301.34912109375,1.687572956085205
695,[C][C][Branch2][Branch1][=Branch2][C][C][N][Branch2][Ring2][=C][C][C][Branch2][Ring1][=N][C][N][Branch2][Ring1][Ring1][C][C][C][Branch1][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1],CC(CCN(CC(CN(CCC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],2.505174135090663,-0.252407724888974,-0.4662396914877907,-0.0296042956727459,-1.3019172166789543,,-0.321695294031185,mols/page_0035.png,15,7.670753479003906,246.4073486328125,5672.39208984375,1.6184202432632446
696,[C][N][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1],CN=C[N+](=O)[O-],1.4918943340952076,-1.0359947292891607,-1.2881566479141302,-0.8976356117042202,-2.346605611109705,,-1.1747526500934813,mols/page_0035.png,16,7.195150852203369,207.14393615722656,4725.87158203125,1.5167173147201538
697,[O][=N+1][Branch1][C][O-1][C][=N][C][=N][N][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][Branch1][N+1][=Branch1][C][=N][O][N+1][Branch1][C][O-1][=C][Branch1][=Branch1],C=[N+]([O-])O[N+](=N)CC(=NN=CN=C[N+](=O)[O-])[N+](=O)[O-],1.721719749037849,0.5288357721364939,0.3250894369179255,0.3485973419722712,-0.4499022741526789,,0.3079300116372454,mols/page_0035.png,17,8.144933700561523,284.2095642089844,6084.79150390625,1.7013659477233887
698,[C][O][C][C][N][Branch2][Ring1][=Branch1][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1],COCCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],1.721719749037849,0.1673479919389043,-0.1211106360930152,0.2596199161262696,-1.1705600302937753,,-0.0016486976173973,mols/page_0035.png,18,7.9255266189575195,262.89434814453125,5987.7685546875,1.6312081813812256
699,[O][=N+1][Branch1][C][O-1][C][N][C][N][N][=N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N][C][=N][N][Branch1][=Branch1][N+1][=O][C][O-1][C][=N][O][N+1][=Branch1][C][O-1][O-1][C][C][N][N][Branch1][=Branch1][=O][O][N+1][=Branch1][N+1][=Branch1][O-1][=O][O-1][C][Branch1][=Branch1][C],O=[N+]N(N=CNC(N=NNCNC[N+](=O)[O-])[N+](=O)[O-])NO[N+]([O-])[O-],2.4158857329053585,0.5738471403990298,0.3363406316025928,0.5480990036110689,-0.4794730393407103,,0.3988392405107622,mols/page_0035.png,19,8.172253608703613,284.7470397949219,6302.33251953125,1.6984871625900269
700,[O][=N+1][Branch1][C][O-1][C][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][N][=C][Branch1][=Branch1][N+1][N][C][=O][O-1][N][C][Branch1][=Branch1][=Branch1][N+1][=Branch1][=O][O-1],O=CN[N+]C(=NCC(CC[N+](=O)[O-])[N+](=O)[O-])NC[N+][O-],2.2839038473124216,-0.8392658091691104,-1.03231430609562,-0.7965987249771114,-1.6636469376570808,,-0.9528992125727352,mols/page_0036.png,0,7.31455659866333,219.36566162109375,4836.04443359375,1.583204984664917
701,[C][#N+1][C][=N][C][O][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][N+1][N][=Branch1][C][=O][N][=N][N+1][C][O-1][N][C][Branch1][=Branch1][C][=Branch1][N+1][=Branch1][=Branch1][C][=O][Cl][N+1][=Branch1][C][O-1][Branch1][=Branch1][C][N+1][=Branch1][C][C][O-1],C#[N+]C=NCON(C(N=N[N+]C[O-])[N+]NO)[N+](=O)[O-],2.221719749037849,-0.215137080113902,-0.4288913724524906,-0.143198586933251,-1.2038839279221278,,-0.3386749407071114,mols/page_0036.png,1,7.693375110626221,248.19149780273438,5548.5263671875,1.6279640197753906
702,[=N+1][Branch2][=Branch1][/N+1][S][=Branch1][O][/C][N+1][NH1][=Branch1][C@@H1][P][/N][Cl][Ring1][/C][N][/C][#N+1][=N+1][#N][O][#N+1][#N][Ring1][/N+1][Cl][P][NH1],N#[N+][N+]#CN[SH]([N+])C[N+]N[CH]PNCl,2.57630396797254,-1.78227180786542,-1.808919203256188,-1.776440332709092,-1.9651428626354035,,-1.8048881721275791,mols/page_0036.png,2,6.742193698883057,182.26683044433594,3767.603515625,1.5538536310195923
703,[O][=N+1][Branch1][C][O-1][C][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])CNN[N+](=O)[O-],1.461790468830701,1.6905272260211222,1.4588319252491622,1.5976598873203574,-0.0578805498112033,,1.4206156877645937,mols/page_0036.png,3,8.850028991699219,338.3690490722656,7446.796875,1.7395302057266235
704,[N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch2][Ring1][#C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][C][N][=C][Ring1][=N][N+1][=Branch1][C][=O][O-1][=C][Ring2][Ring1][N][N+1][=Branch1][C][=O][O-1],Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(N)c2[N+](=O)[O-])c1[N+](=O)[O-],1.9535676759431464,-0.4540444192530301,-0.3002398513091199,-0.4204878237642315,0.5840691822298852,,-0.2983592789232415,mols/page_0036.png,4,7.54836893081665,254.33724975585938,5246.1640625,1.802025556564331
705,[O][=N+1][Branch1][C][O-1][C][C][N][C][N][C][=N][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])CCNCNC=NNN[N+](=O)[O-],1.616601054988479,-1.236483631405659,-1.4187358592665051,-0.9840382389884764,-2.1659152437275733,,-1.274011692636189,mols/page_0036.png,5,7.073462963104248,200.90609741210938,4631.65625,1.5343079566955566
706,[O][=N+1][Branch1][C][O-1][C][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][N][=C][Branch1][=Branch1][N+1][N][C][=O][O-1][N][C][Branch1][=Branch1][=Branch1][N+1][=Branch1][=O][O-1],O=CN[N+]C(=NCC(CC[N+](=O)[O-])[N+](=O)[O-])NC[N+][O-],2.2839038473124216,-0.8392658091691104,-1.03231430609562,-0.7965987249771114,-1.6636469376570808,,-0.9528992125727352,mols/page_0036.png,6,7.31455659866333,219.36566162109375,4836.04443359375,1.583204984664917
707,[O][=N+1][Branch1][C][O-1][C][N][N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N][=N][N][=C][Branch1][=Branch1][N+1][N+1][C][O-1][C][C][Branch1][=Branch1],CC(=NN=NC(NNC[N+](=O)[O-])[N+](=O)[O-])[N+][N+]C[O-],2.221719749037849,-0.0477652446664953,-0.2723792178211361,-0.0140775886588394,-1.1363630548742487,,-0.1993034565728685,mols/page_0036.png,7,7.794962406158447,255.6681671142578,5689.32275390625,1.6345373392105103
708,[O][=N+1][Branch1][C][O-1][C][N][=N][N][=C][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N][=N][N][=N][NH1][C][Branch1][=Branch1][N+1][O][C][N][=C][Branch1][=Branch1][N+1][O-1][C][=C][Branch1][=Branch1],C=NCO[N+]C([N+][O-])NN=NN=NN(C=NN=NC[N+](=O)[O-])[N+](=O)[O-],2.45964236577066,0.5358670798816277,0.25295836765573,0.4486235642900132,-0.564847312382026,,0.3201710563621421,mols/page_0036.png,8,8.149201393127441,280.7638244628906,6193.8623046875,1.6901757717132568
709,[O][=C][Branch2][Ring2][Branch2][O][C][#C][O][C][=Branch1][C][=O][N][Branch2][Ring1][#Branch1][C][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N][Branch2][Ring1][#Branch1][C][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1],O=C(OC#COC(=O)N(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])N(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],2.6467906006930217,0.9522949062504684,0.8592062378702653,0.7792715831414442,0.3273132898688593,,0.7973152482736471,mols/page_0036.png,9,8.401954650878906,309.724609375,6554.408203125,1.7770297527313232
710,[O][=N+1][Branch1][C][O-1][C][N][N][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N][Branch2][Ring2][#C][C][=N][N][=N][N][Branch1][=Branch1][N][N][C][=N][N][Branch1][=C][N][N][N][C][Branch1][=Branch1][N+1][C][C][=N][O][N+1][=Branch1][C][O-1][C][=N][O][N][=C][Branch1][=Branch1][N+1][N+1][=Branch1][C][=C][O-1][N],C=[N+][N+]C([O-])=NON=C[N+]([O-])C([N+]CC=NO)NNNCN(N=NN=CNN(NNNC[N+](=O)[O-])[N+](=O)[O-])NNC=NN,3.290265751340508,-0.3103889098626177,-0.5555720818991661,-0.1995208501505068,-1.1138209944847306,,-0.4076806874491217,mols/page_0036.png,10,7.635561466217041,242.139892578125,5487.111328125,1.6367318630218506
