index,selfies,smiles,SA,pred_homo,pred_gap,pred_MolMR,pred_LogP,rdkit_LogP,vgae_score,reward,img_page,img_tile
7155,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][Ring1][=C][C][C][=Branch1][C][=O][C][=C][N][=C][C][=Branch1][O][C][C][=O][Branch1][C][O][C][=C][=C][C][N][C][=C][O][C][Branch1][N][C][C][N][=C][Branch1][=Branch2][C][=C][Ring2][=C][C][Branch1][Ring1][C][C][Ring1][C][O],CC1=CC=CCC2C#CC=NCCC(CO)OC=CNC(CC=O)C=NC=CC(=O)CC2=C1,3.859426144623208,-5.973874568939209,3.9509010314941406,123.06991577148438,2.575551748275757,2.8527000000000013,,0.2252345055777427,mols/page_0355.png,16
16197,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][Branch1][Branch1][C][=Branch1][C][=O][C][=C][Ring1][=C][C][C][=Branch1][=C][C][=Branch1][N][=C][Ring1][=Branch1][C][=C][O][C][=C][=C][C][Ring1][Branch1][C][Ring1][=Branch1],CC=C=COC=CC1=CC(C)CC2=C1C(C=O)C=NC=CC(C)=CC=C2CC,3.3708078435074595,-5.98822021484375,4.211893558502197,114.22018432617188,5.778496742248535,6.164100000000006,,0.2251401291262946,mols/page_0807.png,15
4043,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][=Branch1][C][=O][C][=C][O][C][Branch1][C][=C][F][=C][C][C][Ring1][=Branch1],CCC=Cc1c(C=CN=CC(=O)C=COC(C)F)coc1C,2.4426479435287103,-6.28791093826294,4.008690357208252,85.15523529052734,4.441528797149658,4.467620000000004,,0.2250804579842566,mols/page_0200.png,7
13669,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][=C][O][C][C][Branch1][Ring1][C][C][N][C][=C][=C][C][C][=Branch1][C][=O][C][=C][Branch2][Ring1][C],C=CC(=O)CC=C=CNC(CC)COC(C)C=NC=Cc1coc(C)c1C=CCC,3.3545811340811578,-5.873531341552734,4.100527763366699,121.45855712890624,5.281802654266357,5.640020000000006,,0.2250430986116618,mols/page_0681.png,7
6657,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][Branch1][N][C][=C][Ring1][=Branch1][C][=C][O][C][=C][=Branch2][=C][C][C][=Branch1][C][=O][C][=C][Branch2][Ring1][O][C][C],CCC=CC=C(C)C=C1N=CCC=C1C=COC=CC(=O)C=CCC,2.27779236577066,-5.984402656555176,3.984388828277588,103.81739807128906,5.418955326080322,5.763000000000005,,0.2250012906116722,mols/page_0330.png,18
10968,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][N][=C][C][C][=Branch1][C][=O][C][=C][Ring1][=C][C][Branch1][O][C][C][Ring1][C][C][N][C][=C][=Branch1][C][=C][S][C][=C][Ring2][Ring1][=Branch1][C][C],CC=CNCC=CC1C=CC(=O)CC=NC=COC(=CC(C)=CC=CCC)C(CC)=CS1,3.110842675943147,-5.451145648956299,3.693382740020752,129.41384887695312,6.112456321716309,6.945500000000007,,0.2249493188057696,mols/page_0546.png,8
13906,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][=C][O][C][C][Branch1][Branch1][C][O][=C][C][C][=Branch1][C][=O][C][=C][Ring2][Ring1][Ring1],CCC=Cc1c(C)oc2c1C=CN=CC(C)OCC(COCC)C(=O)C=C2,3.113329446729713,-6.155544281005859,4.223124980926514,106.9046859741211,4.797047138214111,4.706420000000005,,0.2248962586795294,mols/page_0693.png,4
14780,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][C][Branch1][C][=C][=C][C][Branch1][Ring1][C][C][N][C][=C][O][C][C][Ring1][Branch1][C][Branch1][N][C][C][=Branch1][C][=O][C][=C][Ring2][Ring1],C=CC(=O)CCC1COC=C1NC(C=C(C)CC=NC=Cc1coc(C)c1C=CCC)CC,3.488447144623208,-5.602712154388428,4.047666549682617,133.3874969482422,6.559569358825684,6.780420000000007,,0.2248667749692876,mols/page_0736.png,18
14314,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][Ring1][C][C][O][C][=C][O][C][C][N][C][=C][=C][C][C][Ring1][Branch1][C][Branch1][N][C][C][=Branch1][C][=O][C][=C][N][=C][C][Branch1][Ring1][C][=C][Ring2][Ring1][N],C=CCC=NC=CC(=O)CC1CCC=CC=C(C)C#CCOC=COCCNC2=C=CCC21,3.508176144623208,-5.820644855499268,4.05720329284668,128.42063903808594,4.605359554290772,5.175000000000005,,0.2248394944412948,mols/page_0713.png,12
9101,[O][=S@][C][=C][C][=C][C][=C][Ring1][=Branch1][C@@][Branch2][Ring1][=Branch1][C][=C][C][=C][Branch1][=N][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][O][Ring1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][O],O=[S@]1c2ccccc2[C@@]2(C=Cc3c(ccc4ccccc34)O2)c2ccccc21,2.32606784350746,-6.054633140563965,4.291266918182373,113.61603546142578,5.6751484870910645,5.669300000000004,,0.2248309452264795,mols/page_0453.png,2
12210,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][=C][O][C][C][Branch1][Ring1][C][C][Ring1][C][=C][=Branch1][C][=O][C][=C][=C][C][C][=Branch1][C],CCC=C=CC(=O)C(=COC(C)C=NC=Cc1coc(C)c1C=CCC)CC,2.82470884350746,-6.071642875671387,4.434587001800537,115.63955688476562,6.352471828460693,6.442120000000006,,0.224795609793289,mols/page_0608.png,8
15306,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][C][Ring1][Branch1][C][Branch1][Ring1][C][C][O][C][=C][Ring1][Branch1][O][C][C][=Branch1][C][=O][C][=C][=C][C][Branch1][=C][C][Ring1][C][=C],C=C=CC=C=CC(=O)COC1=COC(C2CC=NC2=CC(C)=CC=CCC)C1C,3.856857216552583,-5.83784818649292,3.9492578506469727,116.62632751464844,5.156511306762695,5.3879000000000055,,0.2246031021031834,mols/page_0763.png,4
13636,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][Branch1][=C][C][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][=C][O][C][=C][=C][C][=Branch1][N][=C][N][Branch1][C][O][C][C][Ring1][C][=C][Branch2][Ring1][=Branch1][O][C],CCC=CC=C(C)C=CN=CC(=C=CC=CN(O)C=C=COC)CC(=O)C=CC=COC,2.5894676759431468,-5.5455193519592285,3.5879576206207275,123.69253540039062,4.8599348068237305,5.718000000000006,,0.2245460312004954,mols/page_0679.png,14
5708,[C][C][=C][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=C][C][=C][Ring1][N][N][C][C][=C][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=C][C][Branch1][C][C][=C][Ring1][=N][N][Branch1][Branch1][C][Ring2][Ring1][Ring1][C][Ring2][Ring1][C],Cc1cc(-c2ccncc2)cc2c1N1Cc3cc(-c4ccncc4)cc(C)c3N(C2)C1,3.9242075308278697,-6.323127746582031,4.914999485015869,125.63903045654295,5.73021411895752,5.725140000000004,,0.2244898891310204,mols/page_0283.png,10
18035,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][=C][C][C][N][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][Branch1][C][O][C][=C][O][C][C][O][=C][C][=Branch1][C][=O][C][=C][=O][=C][C][=O][Branch1][C][N][=C][=C][=C][Ring1][=C][C],C=COCC(C=NC=CC1=CNCCC1=C=CC(C)=CC=CCC)OCCOCC(=O)C=C=O,3.0135657929383304,-5.586564064025879,3.5973689556121826,127.75676727294922,3.849786996841431,3.960900000000003,,0.2244664960888057,mols/page_0899.png,13
13612,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][Branch1][N][C][=C][Ring1][=Branch1][C][=C][O][C][=C][Branch2][=C][C][C][=Branch1][C][=O][C][=C][=C][C][=Branch1][Ring1][=Branch1][=O],CC=C=CC(=O)C=COC=CC1=CCC=NC1=CC(C)=CC=CCC,2.26604236577066,-5.994925022125244,3.9465625286102295,102.2634735107422,5.180473327636719,5.528000000000005,,0.2243878635043098,mols/page_0678.png,10
7844,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][C][=Branch1][C][=O][C][=C][O][C][C][Ring1][=C][C][Branch1][O][C][=Branch1][Branch1][C][Branch1][N][C][=C][=C][C][=Branch1][O][C][Branch1][Ring1][C][C][O][=C][C][Ring1][O],CCC=CC=C(C)COC1=CC=CN=CCC(=O)C=COCC1CCC1C=C=CCC(CC)OCC1,4.248394324999048,-5.980997562408447,4.680827617645264,137.2444305419922,6.460861206054688,7.199900000000009,,0.224373619654002,mols/page_0390.png,5
17908,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][O][C][C][Branch1][C][=C][=C][C][C][=Branch1][C][=O][C][=C][N][=C][C][Branch1][=C][C][N][C][=C][Branch2][C][=C][C@][=C][C][=Branch1][Ring1][=Branch1][O][C][=O][Branch1][C][O][=C][C],CCC=Cc1c(C=COCC(C)=CCC(=O)C=CN=CCCNC=C[C]=CCC=O)coc1C,2.5320362929383307,-5.758409023284912,4.094874858856201,130.53636169433594,5.385115146636963,5.930310000000006,,0.2243638333899291,mols/page_0893.png,6
6209,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][N][C][=C][N][=C][C][C][Ring1][=Branch1][C][=C][Ring1][=C][C][=Branch1][C][=O][C][=C][=C][C][Branch1][Ring1][C][C][O][C][=C][=Branch1][C][Branch1][N][C][C][N][Branch1][C][O][=C][C],CCC=C1C=C(C)CNC2=CN=CCC2C=C1C(=O)C=C=CC(CC)OC=CNCCN(O)CC,3.530761735414835,-5.622087001800537,3.882138967514038,136.0591583251953,4.570528507232666,4.578300000000004,,0.2243302095869876,mols/page_0308.png,10
14768,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][=C][C][C][O][C][=C][Ring1][=Branch1][C][=C][O][C][C][Ring1][C][=C][N][=C][C][Branch1][Branch1][C][O][=C][C][=Branch1][C][=O][C][=C][C@@H1][Branch1][C][Ring1][Branch1][C][Branch1][=C][C][Ring1][=Branch1][Ring1][=Branch1],CCC=CC=C(C)C=C=C1CCOC=C1C=COC=C=CN=CC12C=C[C@@H](CCOC1)CCO2,4.348710792938332,-5.676301956176758,4.08133602142334,134.06539916992188,5.80535364151001,6.263800000000008,,0.2243156397829446,mols/page_0736.png,6
9352,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][O][C][C][Branch1][C][=C][N][=C][C][Branch1][Ring1][C][C][=Branch1][C][=O][N][=C][Ring1][=Branch2][C][=C][=C][C][=Branch1][=C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][Ring1],C=CC=CC=C=CC1=NC(O)(CC)C=NC(COC=Cc2coc(C)c2C=CCC)C1,3.349686530827869,-5.935863018035889,4.287356376647949,124.46088409423828,5.591699600219727,5.834720000000006,,0.2242193763905194,mols/page_0465.png,13
14500,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][Branch1][Ring1][C][C][O][C][=C][Ring1][=Branch1][C][=C][O][C][C][N][C][=C][=C][C][=Branch1][C][=O][C][=C][Branch2][Ring1][C][O],CCC=CC=C(C)C=CN=CC1(CC)OC=C1C=COCCNC=C=CC(=O)C=CO,2.9467405308278694,-5.654491901397705,3.6766669750213614,121.14124298095705,4.572819232940674,4.975800000000004,,0.2241985107449812,mols/page_0722.png,18
14929,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][Ring1][=Branch1][C][=C][O][C][=C][=C][C][C][Ring1][Branch1][C][Branch1][O][C][C][O][C][Branch1][Ring1][C][C][=Branch1][C][=O][C][=C][N][=C][C][Branch1][Branch1][C][O][=C][C][Ring1][C][=C],CCC=C1C=C(C)C=C1C=COC1=C=CCC1C(C=CN=C=C(C)COCC)CCOC(O)CC,4.177636735414836,-5.749975204467773,4.2449631690979,135.02767944335938,6.086338520050049,6.7158000000000095,,0.2241851785197625,mols/page_0744.png,7
12368,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][Ring1][=Branch1][C][=C][O][C][=C][=C][Branch1][N][C][=C][N][=C][C][Branch1][N][=C][Branch1][=C][C][C][=Branch1][C][=O][C][=C][=Branch1][C][C][O][C][Branch1][Ring1][C][C][=O][Branch1][C][=Branch1][=O][C][C][N][Ring1][=Branch1],CCC=C1C=C(C)C=C1C=COC=C=C1C=CN=CCCCC(=O)C=C(C)OCCCNCC(C)O1,3.187329324999048,-5.706079483032227,4.053419589996338,133.89617919921875,5.223953723907471,6.378600000000008,,0.2241841555072291,mols/page_0616.png,6
7019,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][C][=Branch1][C][=O][C][=C][/C][=C][C][Branch1][Branch1][C][N][C][=C][O][C][Branch1][N][C][C][Ring1][=Branch1],C=C1CCCOC(C=CC=CC(=O)CC=NC=CC=COCC(C)=CC=CCC)CN1,2.9863305308278694,-5.7492780685424805,3.878894805908203,123.23220825195312,4.748192310333252,5.367600000000005,,0.2241038223723215,mols/page_0349.png,0
9166,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][Ring1][=Branch1][C][=C][O][C][=C][N][=C][C][Branch1][Ring1][C][C][N][C][=C][=C][C][C][=Branch1][C][=O][C][=C],C=CC(=O)CC=C=CNC(C=NC=COC=CC1=CC(C)=CC1=CCC)CC,2.8757828435074595,-5.712994575500488,3.7012414932250977,114.40277862548828,4.986462116241455,5.463600000000005,,0.2241034497185077,mols/page_0456.png,7
15387,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][O][C][C][Branch1][C][=C][N][=C][C][=Branch1][C][=O][C][=C][=C][C][Branch1][Ring1][C][C][Ring1][Branch1][C][Branch1][Branch1][C][N][C][=C][Ring2][Ring1][O],C=CNCC1CCC=Cc2c(coc2C)C=COCC(C)N=CC(=O)C=C=CC1CC,3.8328265308278695,-5.871315956115723,4.038114070892334,118.8340072631836,5.143218994140625,5.497520000000006,,0.2240791747284495,mols/page_0767.png,5
8835,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][=C][O][C][Branch1][O][C][C][Branch1][Ring1][C][C][=Branch1][C][=O][C][=C][=C][C][C][Ring1][Branch1][C][Branch1][Branch1][C][O][Branch1][C][Cl][C][=C][=Branch2][=C][C][=Branch1][Branch1][C][=Branch1][N][=C][Branch1][Ring1][O][C][O][Ring1][=Branch1][Ring1],CCC=Cc1c(C=CN=CC(C)OC2=C=CCC(C(Cl)COC)CC(O)(CC)C2)coc1C,4.464017144623209,-5.985837459564209,4.617377758026123,133.1223602294922,6.451708793640137,6.691820000000008,,0.2240650007973133,mols/page_0439.png,16
3398,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][C][Branch1][C][=C][O][C][C][=Branch1][C][=O][C][=C][=C][=C][C][Ring1][O][C][Branch1][=C][C][Branch1][=Branch2][C][=C][Ring2][Ring1][=Branch1],CCC=Cc1c(C)oc2c1C=CN=CCC1(C)OCC(=O)C=C=C=CC1CCC=C2,3.277101134081158,-5.926912784576416,4.202067852020264,118.01593780517578,5.905940532684326,6.090420000000007,,0.2240469192257179,mols/page_0168.png,5
10852,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][O][C][Branch1][C][=C][N][=C][C][=Branch1][C][=O][N][=C][Ring1][Branch1][C],CCC=Cc1c(C=COC(C)N=c2c(C)nc2=O)coc1C,2.2092669435287102,-6.2392754554748535,3.7683627605438232,85.14495086669922,3.054538488388061,2.884640000000002,,0.2239940076807494,mols/page_0540.png,12
13320,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][C][=Branch1][C][=O][C][=C][Ring1][=C][C][Branch1][Ring1][C][C][O][C][=C][=C][C][N][C][=C],C=CNCC=C=COC(CC)C1=CC(=O)CC=NC=CC(C)=CC=C1CC,2.8055034467297126,-5.9552764892578125,3.951096296310425,109.74870300292967,4.652638912200928,4.949900000000005,,0.223992774690814,mols/page_0663.png,18
15653,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=C][C][Branch1][C][=C][=C][C][C][Branch1][Ring1][C][C][N][C][=C][N][=C][C][=Branch1][C][=O][C][=C][O][C][C][=Branch1][=C][C][C@H1][C][=C],C=C[CH]CCCOC=CC(=O)C=NC=CNC(CC)CC=C(C)C1=COC(C)=CC=CCC1,3.1422856446232084,-5.681477069854736,3.9763505458831774,127.82291412353516,5.747448444366455,6.657190000000008,,0.2239290196399182,mols/page_0780.png,11
15856,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][Ring1][=C][C][Branch1][Ring1][C][C][O][C][=C][O][C][C][=Branch1][C][=O][C][=C][N][=C][C][=Branch1][Ring1][=C][Ring1][#Branch1],C=CC=NC=CC(=O)COC=COC(CC)C1=CC(C)=CC=CCC1,2.71122736577066,-6.00551700592041,3.8962490558624254,102.17899322509766,4.635047912597656,4.831700000000005,,0.2238951941141654,mols/page_0790.png,14
7242,[C][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch2][Ring1][Ring2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=N],CC(=O)OC(C)(C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,2.270227675943147,-6.257852077484131,4.946401596069336,125.15101623535156,6.859155654907227,6.933200000000007,,0.2238710882365328,mols/page_0360.png,3
15820,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][C][=C][O][C][C][Branch1][C][=C][=C][C][C][Ring1][Branch1][C][Branch1][O][C][Branch1][N][C][C][=Branch1][C][=O][C][=C][Ring2][Ring1][C],CCC=Cc1c(C=C2C=CC(=O)CCCCCC=C(C)COC=CN2)coc1C,2.310723216552583,-5.744961738586426,3.9176197052001953,115.4635238647461,6.204479217529297,6.465220000000007,,0.2237953034523169,mols/page_0788.png,18
17955,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][Ring1][=C][C][C][O][C][C][=Branch1][C][=O][C][=C][N][=C][C][Branch1][Ring1][C][C][Ring1][C][=C][=C][C][=Branch1][Ring1][=Branch1][C][=C][Ring2][Ring1][C][O][Branch1][C][O][=C][C][C@H1][C][=C][Branch2][Ring1][C],CCC1=C=NC=CC(=O)COCCC2=C(OC=CC(C)=CC=CCC2)C(C)C=C1,2.875892216552584,-6.117185115814209,4.332315921783447,113.55331420898438,5.210858345031738,5.768600000000006,,0.2237418583713956,mols/page_0895.png,13
558,[C][C][Branch1][C][C][Branch1][C][C][C][C@H1][C][Branch1][=Branch2][C][=C][C][C][C][C][Ring1][=Branch1][=C][Branch1][=Branch2][Si][Branch1][C][C][Branch1][C][C][C][Si][Ring1][=C][Branch1][C][Cl][Cl],CC(C)(C)C[C@H]1C(C2=CCCCC2)=C([Si](C)(C)C)[Si]1(Cl)Cl,2.5834133350354187,-6.794909477233887,5.3969926834106445,103.70484161376952,6.839080810546875,6.939800000000006,,0.223728403357109,mols/page_0027.png,7
8771,[C][C][C][Branch1][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][=Branch1][C][=O][C][=C][O][C][C][=Branch1][Branch1][O][C][=Branch1][O][=O][O],CCC(C)=C1C=C(O)C=C1C=CN=CC(=O)C=COCCOC=O,2.035885732905358,-6.027344226837158,3.52335262298584,92.3593292236328,2.675915002822876,2.951700000000001,,0.2236026604883366,mols/page_0436.png,12
17555,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][Ring1][=Branch1][C][=C][O][C][C][O][C][=C][N][C][C][Ring1][C][C][=Branch1][C][=O][C][=C][Branch2][Ring1][=Branch2][C][=C][=C][C][C][N][C][=C][/C][=C][C][=Branch1][Ring1][=C][C][=O][Ring1][=Branch1],CC=C1C=C(C=CNCCC=C=CC=CC(=O)C=CNC=COCCOC=CC2=CC(C)=CC2=CCC)O1,2.786086943381353,-4.954046249389648,3.096106767654419,142.45919799804688,5.570548057556152,6.478400000000007,,0.2234751897364881,mols/page_0875.png,13
11093,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][Branch1][Branch1][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][=C][O][C][=C][=C][C][=Branch1][Ring1][=Branch1],CC=C=COC=CC1=CC(C=O)C1=NC=CC(C)=CC=CCC,2.6438092818454764,-5.983920574188232,3.739401340484619,96.15056610107422,4.454539299011231,4.8277000000000045,,0.2234077277091559,mols/page_0552.png,13
12669,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][#Branch2][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][#Branch2][C@H1][Ring2][Ring1][#Branch1][C@@H1][Branch1][#Branch1][C][=Branch1][C][=O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],CCOC(=O)C1=Cc2cc(OC)c(OC)cc2-c2cc(OC)c(OC)cc2[C@H]1[C@@H](C(=O)OC)c1ccccc1,3.418798717274268,-5.668802261352539,4.125726222991943,142.44235229492188,5.063719749450684,5.388500000000006,,0.2233945686082205,mols/page_0631.png,7
8764,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][=C][O][C][=C][=Branch1][C][O][C][Branch1][O][C][C][N][C][=C][Ring2][Ring1][Branch1][C],CCC=CC=C1C=CN=CC(=O)C=CC=COC=C(O)CCCNC=C(C)C1,2.34239284350746,-5.80011796951294,3.6907143592834473,108.98800659179688,4.550883293151856,5.195800000000005,,0.2233165387630117,mols/page_0436.png,5
7388,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][=C][=C][C][C][Branch1][Ring1][C][C][N][C][=C][O][C][C][=Branch1][C][=O][C][=C][=Branch1][C][C][Ring1][C][=C][/C][=C][C][=Branch1][Branch1][C][O][=C][C][O][Branch1][C][Branch1][O][C][Branch1][Branch1][C][N][Branch1][C][=Branch1][O][C][=Branch1][Ring1][=C][C][=O][N][=C][Branch1][=Branch2][C],CC#CC(=O)COC=CNC(CC)CC=C(C)C=NC=Cc1coc(C)c1C=CCC,2.909826530827869,-5.573004245758057,3.7535674571990967,125.23819732666016,5.624565601348877,5.837520000000006,,0.2232055960241794,mols/page_0367.png,9
7522,[C][C][C][=C][C][=C][Branch1][C][C][N][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][=C][O][C][=C][C@@H1][=C][C][=Branch1][C][=O][O][C][Branch1][N][C][C][Branch1][Ring1][C][C][O][C][C][Ring1][=Branch1][Ring1][#Branch2],CCC=Cc1c(C=CN=CC2CC(CC3(CC)CCO3)OC(=O)C=CC=CO2)c[nH]c1C,3.799448675943148,-5.822915077209473,4.11953067779541,125.0917739868164,5.516592979431152,5.517620000000005,,0.2232012864353079,mols/page_0374.png,3
8514,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][N][C][=C][=C][C][C][N][C][Branch1][Ring1][C][C][O][=C][C][=Branch1][C][=O][C][=C][O][C][C][=Branch1][Branch1][C],CCC=CC=C(C)COC=CC=CN=CC(C=C=CCCNCCC)OCC(=O)C=COCCC,3.242311735414836,-5.927038192749023,4.429666519165039,135.50108337402344,5.2919769287109375,6.009300000000007,,0.2231495730588512,mols/page_0423.png,15
8822,[Si][C][C][=C][C][=C][Branch1][C][C][C][=Branch1][C][=O][O][C][=C][N][=C][C][Branch1][C][=C][O][C][C][Branch1][Ring1][C][C][Ring1][=C],CCCCOC(C)C=NC=COC(=O)C(C)=CC=CC[Si],2.5047283350354186,-6.475306034088135,4.233992576599121,87.4217529296875,3.5768496990203857,3.366100000000002,,0.2231378549549835,mols/page_0439.png,3
11389,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][Ring1][=C][C][C][Ring1][Branch1][C][Branch1][Ring1][C][C][O][C][=C][N][=C][C][=Branch1][C][=O][C][=C],C=CC(=O)C=NC=COC(CC)C1CC2=CC=CCCC(=C2)C1,3.876999281845476,-6.100333690643311,3.894987106323242,94.18113708496094,4.54283618927002,4.691500000000004,,0.2231350347788387,mols/page_0567.png,9
9962,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][Branch1][Ring1][C][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][=C][O][C][=C][=C][C][=Branch1][Ring1][=C][C][C][O][C][=Branch1][=C][C][O][Branch1][C][O][Ring1][Branch1][C][Ring1][Branch1],CC=C(C=C=COC=CC=CC(O)(C=NC=CC(C)=CC=CCC)CC)COC1COCO1,3.573081144623208,-5.8924760818481445,4.192032337188721,126.76626586914062,5.002697467803955,5.673100000000006,,0.2231221615821154,mols/page_0496.png,2
12244,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][Ring1][=Branch1][C][=C][O][C][=C][=C][C][Branch1][Ring1][C][C][=Branch1][C][=O][C][=C][N][=C][C][=Branch1][Branch1][C][O][C][Branch1][=C][C][C][Ring1][C][=C][Ring2][Ring1][=Branch1],C=C=CCOCCC=NC=CC(O)(C=C=COC=CC1=CC(C)=CC1=CCC)CC,2.9866601340811583,-5.926164150238037,4.178433418273926,120.4894561767578,5.349843502044678,5.881600000000006,,0.2230560280834945,mols/page_0610.png,2
4905,[C][C][=C][C][=C][Branch1][C][C][C][=Branch1][C][=O][N][=C][C][Branch1][C][Cl][=C][Branch1][=C][C][C][Branch1][Ring1][C][C][O],CC=CC=C(C)C(=O)N=CC(Cl)=CCC(O)CC,2.399378310599152,-6.934177875518799,4.726746082305908,77.28069305419922,3.2939581871032715,3.3899000000000017,,0.2230370490060681,mols/page_0243.png,8
11933,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][C][Ring1][Branch1][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][=C][=C][C][Branch1][Branch1][C][O][C][=C],C=COCCC=C=CC1=CC(=O)C2C(=CC(C)=CC=CCC)N=CC12,3.173152365770659,-6.114616394042969,4.103703498840332,103.25677490234376,4.795702934265137,4.870200000000005,,0.2229420429536682,mols/page_0594.png,11
